anno,geometry,accident_count
2019,POINT (663810.8914240301 5104951.603905586),1
2019,POINT (663811.4075942087 5105765.418987223),1
2019,POINT (665851.9158170221 5100683.5752497325),1
2019,POINT (664532.3848199749 5100133.083395554),1
2019,POINT (663538.8847304703 5106739.286802432),1
2019,POINT (663193.1515671096 5108202.34577168),1
2019,POINT (665439.0565807964 5104030.005151428),1
2019,POINT (663000.2575849418 5100380.907867731),1
2019,POINT (663368.8623876058 5102073.970405225),1
2019,POINT (663630.5899749139 5103966.934932231),1
2019,POINT (663670.585742009 5110579.761295647),1
2019,POINT (661716.9926266692 5109205.968143336),1
2019,POINT (664241.7658135815 5104500.944165621),1
2019,POINT (662965.2273829135 5107993.542792505),1
2019,POINT (664452.7064945326 5103719.220358444),1
2019,POINT (664513.5345028476 5103980.138528287),1
2019,POINT (664331.5043825817 5102067.212395024),1
2019,POINT (664077.1914898911 5104053.225515553),1
2019,POINT (663458.0561562803 5105481.93093477),1
2019,POINT (661925.3052055469 5093459.879260208),1
2019,POINT (663288.6966667537 5104672.08916655),1
2019,POINT (663469.4469255648 5101587.832363076),1
2019,POINT (664766.3116481021 5102493.512394371),1
2019,POINT (663552.9766681147 5105356.799818364),1
2019,POINT (663774.491451163 5102028.693170931),1
2019,POINT (664618.1412005639 5103971.210959422),1
2019,POINT (663818.1865115258 5103951.670265213),1
2019,POINT (664078.5112508328 5104051.496048619),1
2019,POINT (663286.9287510696 5104671.661249503),1
2019,POINT (663243.0997721778 5103039.788884297),1
2019,POINT (662986.6369581508 5107427.840562261),1
2019,POINT (663934.3314947749 5106560.055538183),1
2019,POINT (662150.9381622992 5105068.270112172),1
2019,POINT (662775.1517432561 5108908.593884382),1
2019,POINT (663637.1242600752 5105229.637448182),1
2019,POINT (663858.5994319709 5105571.089981857),1
2019,POINT (664902.1236378938 5102587.6798702665),1
2019,POINT (663909.6647368422 5102900.578157894),1
2019,POINT (664495.6436052633 5102819.015947368),1
2019,POINT (664965.6292105264 5100716.325657895),1
2019,POINT (663598.7287236841 5100033.757289474),1
2019,POINT (663298.9819272507 5104672.374494373),1
2019,POINT (662822.351118421 5108881.09618421),1
2019,POINT (663554.7947229918 5103561.874376731),1
2019,POINT (663005.4370141581 5097542.048605637),1
2019,POINT (664271.64 5101689.85),1
2019,POINT (664123.0425263157 5097259.141),1
2019,POINT (661585.8467833826 5107687.0871769115),1
2019,POINT (663194.0288886444 5104275.902500144),1
2019,POINT (662154.8666289118 5091733.22097635),1
2019,POINT (663404.4792349583 5104776.249306794),1
2019,POINT (664871.187752076 5101484.946655203),1
2019,POINT (664401.3123504675 5104178.833725234),1
2019,POINT (665075.5242919808 5098024.286226504),1
2019,POINT (664401.7306944348 5104178.891439165),1
2019,POINT (663266.1098144433 5107932.104173434),1
2019,POINT (666602.9782299036 5103650.55988103),1
2019,POINT (663281.0393646609 5102154.312518798),1
2019,POINT (663235.827815892 5102181.075196811),1
2019,POINT (660063.5293646619 5105430.55756391),1
2019,POINT (664684.3617511005 5102967.131772629),1
2019,POINT (666450.0963847124 5097337.481938595),1
2019,POINT (664869.756716407 5102938.683140315),1
2019,POINT (664629.3170988875 5101327.279780592),1
2019,POINT (662595.3686616541 5095684.138370927),1
2019,POINT (663487.6165539038 5105501.670208849),1
2019,POINT (664000.9662363754 5105317.024610574),1
2019,POINT (661424.990009827 5109026.784723476),1
2019,POINT (664078.9580391613 5105140.421634158),1
2019,POINT (664033.9951767083 5104194.248268583),1
2019,POINT (664025.80845247 5106575.853736966),1
2019,POINT (663910.8235789475 5104124.587736842),1
2019,POINT (663387.8448668104 5105407.943815967),1
2019,POINT (664039.6471120422 5102917.258043973),1
2019,POINT (664749.3817077278 5102216.210960379),1
2019,POINT (664415.6253421052 5104209.708697369),1
2019,POINT (663522.9982763148 5105456.536381582),1
2019,POINT (662380.6374649748 5104746.690582224),1
2019,POINT (662631.5515664158 5106607.498770677),1
2019,POINT (664469.6218026314 5103749.230026316),1
2019,POINT (663815.0615526316 5106131.887868421),1
2019,POINT (663869.9071532199 5103641.393615799),1
2019,POINT (663083.636170418 5104605.259871383),1
2019,POINT (664008.1707894738 5105300.7615),1
2019,POINT (662774.1985001978 5108925.166865353),1
2019,POINT (663400.8194146623 5105377.637470816),1
2019,POINT (661694.2268732488 5108397.556426993),1
2019,POINT (663149.9252210979 5104141.560555035),1
2019,POINT (663988.8566395391 5104911.461695164),1
2019,POINT (663398.4995872575 5105578.308126039),1
2019,POINT (664115.6391695207 5105044.754621226),1
2019,POINT (663609.5995900322 5104836.941613746),1
2019,POINT (663498.7377447565 5101257.336669964),1
2019,POINT (663872.7396184214 5102624.749921054),1
2019,POINT (663804.5855639096 5101972.20075188),1
2019,POINT (662619.405400017 5106133.790131655),1
2019,POINT (663814.5197368421 5102015.302631579),1
2019,POINT (663084.3657678743 5105643.913497254),1
2019,POINT (663597.3630101567 5105302.906203597),1
2019,POINT (664567.379529416 5104010.386040002),1
2019,POINT (664119.0950356154 5104366.124416304),1
2019,POINT (665143.3115601504 5105282.453575188),1
2019,POINT (664338.5146166958 5104521.461252843),1
2019,POINT (660352.1883508771 5102135.584817044),1
2019,POINT (662843.6017687897 5110380.647374217),1
2019,POINT (663365.1504127956 5104074.80814101),1
2019,POINT (663455.2152255634 5101800.554007518),1
2019,POINT (663840.4326315792 5103912.089473684),1
2019,POINT (664323.1107894736 5104365.948684211),1
2019,POINT (666398.8463699479 5104419.521402755),1
2019,POINT (664699.210510497 5102983.633135495),1
2019,POINT (663792.2494875401 5104375.413922025),1
2019,POINT (663287.8852778639 5104673.57083322),1
2019,POINT (664855.4172883045 5103577.075053714),1
2019,POINT (665983.5994876483 5104722.72583),1
2019,POINT (663156.3347223141 5107493.629722247),1
2019,POINT (665677.7314156115 5100977.45276484),1
2019,POINT (662631.1923966474 5106092.649532407),1
2019,POINT (665086.0892292355 5104133.8880822025),1
2019,POINT (665032.9968169318 5102296.580429484),1
2019,POINT (663420.4357303055 5105735.905129822),1
2019,POINT (663405.362894164 5102648.16447552),1
2019,POINT (663815.4401256135 5105766.082459142),1
2019,POINT (663124.7706575437 5104938.037283799),1
2019,POINT (662155.7785348144 5106778.710189684),1
2019,POINT (659490.7571929455 5105724.959320889),1
2019,POINT (664463.9292946734 5104274.135256288),1
2019,POINT (663768.9982048993 5104277.050177834),1
2019,POINT (663768.6454271212 5104276.873788945),1
2019,POINT (663813.8612733119 5105767.097254019),1
2019,POINT (666196.4629999999 5104550.607000002),1
2019,POINT (663755.4669704866 5104249.833237971),1
2019,POINT (663717.0555080385 5105729.998038585),1
2019,POINT (665994.2854833079 5104715.228859391),1
2019,POINT (664259.9847368421 5101737.863157895),1
2019,POINT (664308.5243408361 5104253.9176848885),1
2019,POINT (666208.6757188531 5102270.728139922),1
2019,POINT (664004.5773334713 5105310.150091775),1
2019,POINT (664378.486144737 5103038.738973684),1
2019,POINT (663157.156263158 5106843.319157894),1
2019,POINT (663343.2980093026 5105035.780622865),1
2019,POINT (665015.7592631577 5103119.155921052),1
2019,POINT (663325.0908653296 5104979.814835653),1
2019,POINT (663306.9981234013 5104931.994621931),1
2019,POINT (664381.4740192927 5104240.730225081),1
2019,POINT (664448.7165263158 5103701.828789474),1
2019,POINT (663206.0295475532 5097226.488919668),1
2019,POINT (663727.4782017684 5102601.104340033),1
2019,POINT (663996.1754239971 5104733.46675243),1
2019,POINT (664518.3767473949 5103971.679852032),1
2019,POINT (664201.5065975931 5104802.3276567105),1
2019,POINT (666829.6044499546 5104968.743324246),1
2019,POINT (662736.6304397507 5109338.6053878125),1
2019,POINT (664213.9284210528 5104593.317763156),1
2019,POINT (662343.1691291222 5109113.516106461),1
2019,POINT (664002.4665263159 5105312.996210526),1
2019,POINT (664982.2524951466 5103127.249784897),1
2019,POINT (664260.4287969925 5104500.5642293235),1
2019,POINT (663805.1436259822 5105767.243262444),1
2019,POINT (663454.8264386235 5101635.872260938),1
2019,POINT (666210.3751850398 5104417.409278256),1
2019,POINT (664383.1959869411 5105304.82662604),1
2019,POINT (662730.4996234005 5109687.804821016),1
2019,POINT (663850.5718684209 5102607.637973685),1
2019,POINT (665605.9935121208 5100625.961634107),1
2019,POINT (664200.9606503939 5104571.29142875),1
2019,POINT (661327.6091688104 5109039.285954984),1
2019,POINT (664801.3441796103 5102498.209853906),1
2019,POINT (665271.0282450764 5102226.565525734),1
2019,POINT (663181.9403432476 5110019.980733118),1
2019,POINT (663303.8481708199 5104808.745177249),1
2019,POINT (664104.0713157897 5104355.807263158),1
2019,POINT (663077.8569749369 5107775.235498473),1
2019,POINT (663584.3700000035 5101415.0947223175),1
2019,POINT (664357.5615457394 5103019.987505869),1
2019,POINT (663497.8713843822 5105529.633750014),1
2019,POINT (665052.7405074616 5099641.618406008),1
2019,POINT (665085.2963888665 5103328.709722246),1
2019,POINT (664462.8541870402 5104079.500550211),1
2019,POINT (663819.9672631578 5106136.0927631585),1
2019,POINT (664982.5189953477 5102963.4651985355),1
2019,POINT (664926.7214661652 5100952.574624062),1
2019,POINT (665209.581274801 5103639.244852358),1
2019,POINT (663859.3149327765 5103475.635679749),1
2019,POINT (663935.969917396 5103332.606649182),1
2019,POINT (663256.0542030075 5104287.961904762),1
2019,POINT (663829.1247302808 5101111.207592036),1
2019,POINT (664374.6727182429 5102988.892146814),1
2019,POINT (664374.3256742536 5104563.763767002),1
2019,POINT (663218.516237206 5107258.163389128),1
2019,POINT (663517.1018421052 5110370.796052631),1
2019,POINT (662816.6777386977 5105843.627116139),1
2019,POINT (665838.0844781891 5100811.90406842),1
2019,POINT (661668.1304619426 5108616.528932162),1
2019,POINT (664897.3456320998 5103191.280961406),1
2019,POINT (662762.6455000002 5108887.472671053),1
2019,POINT (664977.4682585924 5099912.639976067),1
2019,POINT (664118.2658399361 5105107.346206351),1
2019,POINT (663378.5491668454 5104803.922222241),1
2019,POINT (664879.8387576179 5101657.401706472),1
2019,POINT (664051.8317373407 5104133.328832559),1
2019,POINT (664210.1014473685 5104609.719078946),1
2019,POINT (664765.299650915 5102577.176847645),1
2019,POINT (663917.4961578947 5102874.473421052),1
2019,POINT (663505.0939821915 5105564.508972695),1
2019,POINT (663790.6996904471 5100418.924259052),1
2019,POINT (664393.5344078948 5103542.795907895),1
2019,POINT (664945.0054207888 5100022.570357363),1
2019,POINT (663122.1884643598 5104073.53450932),1
2019,POINT (663731.8668255529 5105906.678135514),1
2019,POINT (661772.23829582 5104830.59466238),1
2019,POINT (663777.6987500001 5102016.855631579),1
2019,POINT (665157.6571566414 5103122.939845865),1
2019,POINT (663802.8474437299 5105714.636644694),1
2019,POINT (663428.96706873 5106524.954121383),1
2019,POINT (664833.926062891 5101859.724731173),1
2019,POINT (662805.7306730641 5108922.216162775),1
2019,POINT (663113.6693208021 5103912.899288222),1
2019,POINT (664391.3596797849 5110648.987831058),1
2019,POINT (665460.7619463132 5101382.318981599),1
2019,POINT (663856.6339865695 5105651.995281177),1
2019,POINT (663936.3429736843 5102678.028552632),1
2019,POINT (664632.8694682196 5101295.9346302785),1
2019,POINT (664214.1727318299 5104594.736860903),1
2019,POINT (664438.984706354 5101299.847267756),1
2019,POINT (662767.5020665973 5108863.21002193),1
2019,POINT (664437.8058591544 5102894.710999802),1
2019,POINT (663844.4260032154 5102621.4952387465),1
2019,POINT (663487.212116937 5105498.367491295),1
2019,POINT (660071.387270612 5105634.597316883),1
2019,POINT (662528.5822212162 5106305.288055157),1
2019,POINT (664453.3523684215 5103722.189736842),1
2019,POINT (663130.3373066519 5107593.123842406),1
2019,POINT (663388.1482867034 5105499.110740997),1
2019,POINT (666046.3864381225 5098174.553426378),1
2019,POINT (664348.0284159301 5096231.710516514),1
2019,POINT (663606.3583998986 5103534.500814858),1
2019,POINT (665398.8511110988 5104470.735642759),1
2019,POINT (664014.1721184283 5104722.517812608),1
2019,POINT (659541.300961616 5106090.081476088),1
2019,POINT (664223.1634368759 5104306.967491327),1
2019,POINT (664215.0218421054 5104593.317763156),1
2019,POINT (660174.4258902732 5105503.777618567),1
2019,POINT (664209.1902631581 5104701.74868421),1
2019,POINT (663381.3808506731 5105389.06642396),1
2019,POINT (663691.6909721703 5106011.367361012),1
2019,POINT (661386.9498607983 5109335.62378055),1
2019,POINT (663930.5852435867 5103343.206673287),1
2019,POINT (663977.2786842104 5103821.517763158),1
2019,POINT (663230.9 5108073.517763157),1
2019,POINT (661033.4765098101 5105160.018703704),1
2019,POINT (663993.8368912252 5104734.192787127),1
2019,POINT (665324.8013032667 5103971.697488407),1
2019,POINT (664246.8129960147 5103256.938316244),1
2019,POINT (663486.9030555225 5106491.02555535),1
2019,POINT (661329.1935311916 5109033.124748312),1
2019,POINT (663591.678055629 5106964.6297224965),1
2019,POINT (665633.3254950535 5100653.814435693),1
2019,POINT (661512.4342709003 5107964.644193728),1
2019,POINT (663491.3867080725 5106561.528420819),1
2019,POINT (662505.1219415568 5106386.079894381),1
2019,POINT (661343.0815296259 5108741.401710929),1
2019,POINT (666613.2981203 5104934.088847118),1
2019,POINT (663864.810784877 5102363.243816268),1
2019,POINT (663673.9658815792 5102591.038973685),1
2019,POINT (664999.9658160541 5099906.036519718),1
2019,POINT (665455.8475595233 5103736.667440476),1
2019,POINT (665583.0251097268 5104776.997217846),1
2019,POINT (664241.5960238987 5104751.363777041),1
2019,POINT (663713.0450154264 5107606.903542437),1
2019,POINT (660824.9288899635 5094162.915424805),1
2019,POINT (661328.8591272981 5108769.252778061),1
2019,POINT (663213.3592130225 5104762.052411575),1
2019,POINT (663317.3618823526 5104818.939260762),1
2019,POINT (664383.3994131943 5100406.5098601775),1
2019,POINT (662327.7561000813 5106578.895381975),1
2019,POINT (666108.7653749504 5099986.352595074),1
2019,POINT (664987.8047499999 5102686.639605263),1
2019,POINT (664201.5447181445 5104806.600620498),1
2019,POINT (664309.0726315789 5104277.538157895),1
2019,POINT (664192.2707459807 5102731.246252412),1
2019,POINT (663904.3536842108 5102793.534789474),1
2019,POINT (664438.7607274919 5102889.575583601),1
2019,POINT (662898.5814650414 5108513.636225932),1
2019,POINT (662420.8473894544 5104672.787353754),1
2019,POINT (663908.3176266077 5104760.204792604),1
2019,POINT (663529.7867894736 5101903.089907895),1
2019,POINT (664603.2755555788 5102634.790277787),1
2019,POINT (664675.8202368421 5103105.482460526),1
2019,POINT (663807.7746832797 5105712.317943729),1
2019,POINT (664179.8710173253 5102730.257220173),1
2019,POINT (664751.7469176124 5102218.044633105),1
2019,POINT (663975.1550431895 5106036.842699442),1
2019,POINT (664799.3459884158 5102730.07744393),1
2019,POINT (664137.3573157893 5103781.082342105),1
2019,POINT (663607.826828567 5103545.96084532),1
2019,POINT (664319.1717782221 5104322.531285036),1
2019,POINT (664839.8419849755 5101850.7406078875),1
2019,POINT (664313.3388102895 5104271.50096463),1
2019,POINT (663353.6000791452 5105426.181944598),1
2019,POINT (663585.5127449407 5107133.775543544),1
2019,POINT (658238.9393675121 5105124.619701748),1
2019,POINT (662860.9737130528 5106476.427469443),1
2019,POINT (665021.02705077 5097819.046367236),1
2019,POINT (662823.798224377 5108849.503944598),1
2019,POINT (664214.2928947369 5104592.406578947),1
2019,POINT (664455.2589473688 5103723.878421052),1
2019,POINT (667204.0807578109 5104408.969184404),1
2019,POINT (662490.1143968966 5108115.973589251),1
2019,POINT (663395.6205824163 5105397.936160702),1
2019,POINT (664412.2011505162 5099935.187572468),1
2019,POINT (663994.400360402 5106742.072972796),1
2019,POINT (663699.8695145064 5101273.911041455),1
2019,POINT (663282.8808956374 5107849.5839767745),1
2019,POINT (663289.5080112129 5105488.2942595575),1
2019,POINT (663383.495039573 5101789.941210921),1
2019,POINT (663910.8954385965 5103491.728618422),1
2019,POINT (663818.079218591 5104944.974931041),1
2019,POINT (663449.0494152867 5105473.490378088),1
2019,POINT (662792.9622680824 5105400.353632194),1
2019,POINT (664675.5179155158 5097099.164042405),1
2019,POINT (664065.0044230624 5104095.136586886),1
2019,POINT (658435.7798151866 5105042.57952494),1
2019,POINT (664674.8627212949 5097097.357921011),1
2019,POINT (663377.589176691 5102069.34868421),1
2019,POINT (663524.9779771642 5100960.129195192),1
2019,POINT (664458.9149352135 5103190.801766975),1
2019,POINT (663847.5452698881 5106587.142284631),1
2019,POINT (664311.0362379423 5104270.872990354),1
2019,POINT (664919.4045238097 5106198.335538848),1
2019,POINT (663039.7003584487 5106323.38901724),1
2019,POINT (661447.5408306883 5105118.267962648),1
2019,POINT (663926.7863377193 5103396.264254387),1
2019,POINT (664583.1328157894 5102683.686342103),1
2019,POINT (657098.6779647912 5104717.385472002),1
2019,POINT (663785.7470241158 5105745.359432476),1
2019,POINT (663201.2776685015 5102212.351768578),1
2019,POINT (663309.6517687151 5110185.6954114),1
2019,POINT (663112.7263838387 5108391.512032846),1
2019,POINT (663323.686647632 5105002.499292884),1
2019,POINT (665424.1329038371 5101745.092797726),1
2019,POINT (664921.6460921053 5102620.826328948),1
2019,POINT (664236.6548947366 5104311.612736843),1
2019,POINT (663124.6567426593 5104987.643085963),1
2019,POINT (664257.5414285716 5104503.747738096),1
2019,POINT (663512.5417794483 5106511.224285714),1
2019,POINT (664255.8461506292 5104711.954559865),1
2019,POINT (663008.7344793791 5097546.98516367),1
2019,POINT (659187.1351298066 5104144.763177163),1
2019,POINT (663640.1633783707 5106958.1142359255),1
2019,POINT (664046.999710611 5102101.88392283),1
2019,POINT (663047.214896303 5105687.365091449),1
2019,POINT (666216.6109233034 5100290.5963065615),1
2019,POINT (663475.1807623663 5105588.481356352),1
2019,POINT (663726.1468727535 5101247.862446414),1
2019,POINT (663805.5308685902 5105712.079763771),1
2019,POINT (659332.0529342106 5104045.381539473),1
2019,POINT (663061.8528494634 5107839.202582194),1
2019,POINT (666567.2067833438 5102581.404303484),1
2019,POINT (663564.954998308 5103542.839873074),1
2019,POINT (664454.0806817041 5103717.518205201),1
2019,POINT (658164.390955669 5105109.967685816),1
2019,POINT (663808.9670000001 5105767.6058684215),1
2019,POINT (662570.4749750805 5109331.464559485),1
2019,POINT (667206.2090765641 5105378.711187484),1
2019,POINT (663472.7454331958 5106564.145526925),1
2019,POINT (663475.333468474 5106150.552776578),1
2019,POINT (663772.0581184208 5105729.015881578),1
2019,POINT (663599.2122338745 5103570.862884843),1
2019,POINT (663676.8413157894 5102591.859578948),1
2019,POINT (663940.0549372991 5103842.122771704),1
2019,POINT (664435.7620659163 5102894.373442123),1
2019,POINT (663783.4283231511 5105741.301705787),1
2019,POINT (665119.5829247147 5104567.229215173),1
2019,POINT (663011.8330953107 5107286.13546095),1
2019,POINT (663798.4384794559 5105804.557506945),1
2019,POINT (663746.6613774569 5103707.848913402),1
2019,POINT (664214.3186615306 5103194.689039759),1
2019,POINT (659664.9454919616 5105403.533069134),1
2019,POINT (663350.7239407975 5100859.428735604),1
2019,POINT (666012.5111748119 5098612.706593737),1
2019,POINT (663153.9611731103 5108230.298709886),1
2019,POINT (663480.7680387811 5105581.324997229),1
2019,POINT (663322.7405546235 5104443.838999865),1
2019,POINT (662757.7339541314 5104378.9660642315),1
2019,POINT (666037.4685954347 5098410.647550729),1
2019,POINT (662827.1541521599 5110138.15321767),1
2019,POINT (663495.3802564308 5104796.187869775),1
2019,POINT (665225.3353959393 5104002.390280988),1
2019,POINT (664377.9857420716 5102967.955997572),1
2019,POINT (663245.3199874968 5107140.226069922),1
2019,POINT (663476.7550065294 5105585.420612782),1
2019,POINT (663788.9302368421 5105769.682105263),1
2019,POINT (663494.1145789473 5102577.752),1
2019,POINT (664059.1935553005 5103759.96312784),1
2019,POINT (663401.821652331 5104779.2080868175),1
2019,POINT (664030.3884349032 5102306.564071528),1
2019,POINT (663934.0143933446 5103359.187952607),1
2019,POINT (663144.1623026311 5108044.585197369),1
2019,POINT (664143.1808031924 5104347.965730378),1
2019,POINT (663227.2627660772 5104749.886802652),1
2019,POINT (663518.8546913338 5103511.037502967),1
2019,POINT (663377.7701957336 5105644.138199578),1
2019,POINT (662603.2731547429 5103476.085351688),1
2019,POINT (663775.7912636657 5106035.575108119),1
2019,POINT (663225.2190149907 5107273.5974169215),1
2019,POINT (663536.9892105263 5104551.315789472),1
2019,POINT (663878.0957162153 5104664.612648737),1
2019,POINT (663708.8431361462 5104393.152789028),1
2019,POINT (663387.2140631184 5105542.887632371),1
2019,POINT (664757.7412280705 5104230.868421053),1
2019,POINT (663328.7910548737 5105003.883247988),1
2019,POINT (662554.9441993859 5107266.20861305),1
2019,POINT (663627.1029927653 5103881.268460611),1
2019,POINT (663676.3240846453 5105019.965243382),1
2019,POINT (664235.8737216829 5103828.675259049),1
2019,POINT (663936.7022473089 5103318.95654032),1
2019,POINT (663625.2191667255 5103996.6866666535),1
2019,POINT (664110.7071511253 5102707.256959807),1
2019,POINT (663355.1714384648 5102070.128549663),1
2019,POINT (663633.4925095944 5106167.290763382),1
2019,POINT (664678.0765916399 5102465.49866881),1
2019,POINT (664780.1974190689 5111055.428717426),1
2019,POINT (663938.1541221229 5106637.252223359),1
2019,POINT (663071.050199974 5105664.203680474),1
2019,POINT (664042.0760406826 5105292.076745408),1
2019,POINT (663188.4993421052 5108234.32763158),1
2019,POINT (664319.8278778136 5104257.790192926),1
2019,POINT (663921.8080747296 5104115.181160079),1
2019,POINT (663902.6775526316 5105712.9205),1
2019,POINT (661954.7047002075 5104137.163414283),1
2019,POINT (662597.8444473598 5106182.006500003),1
2019,POINT (662265.9942105263 5103568.778947367),1
2019,POINT (666330.523793013 5103170.191115243),1
2019,POINT (666337.6870933786 5103104.085729963),1
2019,POINT (664242.0626365251 5101899.637329697),1
2019,POINT (664630.4254265386 5103586.696843305),1
2019,POINT (661829.4685804454 5107234.584591362),1
2019,POINT (665220.4229192868 5103921.101866451),1
2019,POINT (663575.5342687282 5103721.867994418),1
2019,POINT (665742.3532236844 5101560.461855263),1
2019,POINT (666290.403654927 5104497.963658883),1
2019,POINT (664275.1640492184 5103537.031918392),1
2019,POINT (663029.1170251045 5106311.12998945),1
2019,POINT (663812.4426004824 5106135.304482316),1
2019,POINT (663808.0645209004 5105766.227741158),1
2019,POINT (663356.4443243132 5104547.640234826),1
2019,POINT (660863.9521079428 5105181.707930598),1
2019,POINT (664865.7440467227 5106215.3973764395),1
2019,POINT (662815.4378033242 5108773.263229917),1
2019,POINT (663775.2047426525 5105823.614034552),1
2019,POINT (664814.9793569131 5103353.605984727),1
2019,POINT (663561.862854155 5106377.315085629),1
2019,POINT (663394.3371286173 5104714.432742362),1
2019,POINT (665454.3937795303 5101393.708508396),1
2019,POINT (663752.2536373278 5101213.603489474),1
2019,POINT (664337.5205301446 5103521.0512411585),1
2019,POINT (661634.3006525737 5104884.497978919),1
2019,POINT (663575.9954214485 5103553.508903838),1
2019,POINT (664306.7846127602 5104601.365963789),1
2019,POINT (661358.4055432837 5105151.769524187),1
2019,POINT (663582.8265131579 5103809.34386842),1
2019,POINT (664091.1968421054 5103322.638421053),1
2019,POINT (663441.5586447368 5099632.702605263),1
2019,POINT (664116.5038119605 5102710.131616581),1
2019,POINT (660554.2919172929 5101963.620526317),1
2019,POINT (664323.8408827506 5104358.209094137),1
2019,POINT (663811.9376710525 5105768.945723684),1
2019,POINT (664729.6595263158 5100054.757842105),1
2019,POINT (663069.8150509559 5106814.961403006),1
2019,POINT (663947.874021944 5106065.720313914),1
2019,POINT (662716.8095646353 5106370.433772391),1
2019,POINT (664646.118651315 5103631.191776314),1
2018,POINT (664459.8086641643 5103199.174504678),1
2018,POINT (662226.1923928615 5105127.468704819),1
2018,POINT (663209.624884853 5107335.264616996),1
2018,POINT (664212.344761555 5104258.62093974),1
2018,POINT (664518.9544382016 5102742.909000869),1
2018,POINT (663675.5958350622 5103977.284551348),1
2018,POINT (662827.3183674583 5110182.255914028),1
2018,POINT (664563.1338974576 5104328.687891157),1
2018,POINT (663938.5980466563 5105799.05595412),1
2018,POINT (664404.6589502334 5103884.110534604),1
2018,POINT (664133.450093186 5102936.449275812),1
2018,POINT (664972.9012619992 5102411.410175669),1
2018,POINT (661048.4826840602 5105168.516119314),1
2018,POINT (663197.1594725031 5102225.375066767),1
2018,POINT (664289.7484292227 5105877.121438701),1
2018,POINT (664541.7743242605 5100133.49190241),1
2018,POINT (664303.2712448135 5104275.803630706),1
2018,POINT (664098.4931088035 5103427.225367425),1
2018,POINT (663484.3839090673 5106572.017564198),1
2018,POINT (663406.5973630705 5104725.972457987),1
2018,POINT (663696.1609002473 5104817.188513025),1
2018,POINT (663809.8724461057 5103629.894647359),1
2018,POINT (663811.5606120334 5105709.249393154),1
2018,POINT (663791.848678942 5106537.347569244),1
2018,POINT (663476.1778747714 5104479.835785535),1
2018,POINT (659289.7185419444 5104014.946373765),1
2018,POINT (663092.2810722266 5106821.050424508),1
2018,POINT (663685.8262286161 5107661.749650078),1
2018,POINT (663624.0816667341 5105247.162499999),1
2018,POINT (666384.8321841286 5102492.480849327),1
2018,POINT (663467.1466115144 5104778.221357106),1
2018,POINT (664358.3128646571 5104425.955274707),1
2018,POINT (663208.715523328 5106475.4045937015),1
2018,POINT (664401.5995648572 5104130.8445525635),1
2018,POINT (664255.9585769831 5104503.759848368),1
2018,POINT (663783.4317496112 5106498.856263609),1
2018,POINT (663801.8800794581 5105713.426753384),1
2018,POINT (663914.8338709677 5104779.372983871),1
2018,POINT (664289.2192625554 5105880.084772036),1
2018,POINT (663909.2749999288 5103484.539166653),1
2018,POINT (663252.0210562829 5107145.66814143),1
2018,POINT (663401.3204252652 5105574.576202842),1
2018,POINT (663911.9501743801 5103496.802572749),1
2018,POINT (663937.8746170852 5105800.934095526),1
2018,POINT (663193.565092154 5103741.662842565),1
2018,POINT (663223.7330769476 5103693.5826168),1
2018,POINT (663623.7001483871 5103856.494082258),1
2018,POINT (665221.1208156776 5104341.852485426),1
2018,POINT (663188.3505088448 5105602.694595907),1
2018,POINT (664843.6284336102 5100282.9825389),1
2018,POINT (663902.203523859 5105595.759774377),1
2018,POINT (665165.8609144632 5102522.123310265),1
2018,POINT (663541.9470662154 5104709.730349084),1
2018,POINT (664991.5175165975 5102675.046177385),1
2018,POINT (664566.4578475377 5104007.343940346),1
2018,POINT (664599.3985292377 5104048.541953866),1
2018,POINT (663838.0388683912 5105714.437432883),1
2018,POINT (663639.2141489155 5101347.020390379),1
2018,POINT (662806.3472909611 5105956.419614419),1
2018,POINT (663336.4426719302 5104503.834046072),1
2018,POINT (664377.896471553 5102982.011187827),1
2018,POINT (663677.7481402614 5101300.913645436),1
2018,POINT (660195.4523515642 5105493.673452686),1
2018,POINT (663405.7939351657 5104775.811073392),1
2018,POINT (663877.5692538597 5106917.44623341),1
2018,POINT (664326.3719918166 5104571.2189922305),1
2018,POINT (662519.007148716 5104530.029006686),1
2018,POINT (664395.9115465388 5104210.072935688),1
2018,POINT (663727.0314543569 5105693.540434648),1
2018,POINT (662933.0774523877 5107981.9624298485),1
2018,POINT (665091.3857325037 5100729.606213842),1
2018,POINT (663484.9261474765 5106482.220317785),1
2018,POINT (665266.7737651222 5102230.13240294),1
2018,POINT (664972.7879654081 5099896.896254107),1
2018,POINT (664565.5993819425 5104090.1739996355),1
2018,POINT (663932.3107333747 5104225.49102189),1
2018,POINT (664569.143180404 5103404.208320372),1
2018,POINT (663550.2244412372 5103553.82697196),1
2018,POINT (664517.5045792513 5100162.83000503),1
2018,POINT (664877.5607605737 5101685.447144432),1
2018,POINT (665857.5046473446 5103448.774303836),1
2018,POINT (664301.9126504696 5102764.55892079),1
2018,POINT (664007.268468119 5106726.385925349),1
2018,POINT (664028.0496967341 5104413.264055211),1
2018,POINT (664366.1676865038 5102979.897525362),1
2018,POINT (664869.9720133176 5101316.9345150525),1
2018,POINT (664384.2556550208 5104216.665034637),1
2018,POINT (663872.8347558958 5104623.253304793),1
