osmid,y,x,street_count,highway,ref,geometry,lts,message
318694358,46.1496028,12.655481,4,,,POINT (12.655481 46.1496028),3.0,Node LTS is max intersecting LTS
318694360,46.1483053,12.6566212,3,,,POINT (12.6566212 46.1483053),3.0,Node LTS is max intersecting LTS
318694369,46.152631,12.6618241,3,,,POINT (12.6618241 46.152631),4.0,Node LTS is max intersecting LTS
318694388,46.1534669,12.658752,3,,,POINT (12.658752 46.1534669),3.0,Node LTS is max intersecting LTS
318694398,46.1580291,12.6636249,4,,,POINT (12.6636249 46.1580291),4.0,Node LTS is max intersecting LTS
318694413,46.1471706,12.6683626,3,,,POINT (12.6683626 46.1471706),4.0,Node LTS is max intersecting LTS
326040684,46.1508591,12.6000707,1,,,POINT (12.6000707 46.1508591),,Node not found in edges
326044370,46.1509023,12.6144451,3,,,POINT (12.6144451 46.1509023),4.0,Node LTS is max intersecting LTS
326044388,46.1512098,12.6157889,4,,,POINT (12.6157889 46.1512098),4.0,Node LTS is max intersecting LTS
326044650,46.1564654,12.6227746,3,,,POINT (12.6227746 46.1564654),4.0,Node LTS is max intersecting LTS
375693963,46.1413279,12.63412,4,,,POINT (12.63412 46.1413279),4.0,Node LTS is max intersecting LTS
375693969,46.1414437,12.6339243,3,,,POINT (12.6339243 46.1414437),2.0,Node LTS is max intersecting LTS
375694058,46.1472165,12.6351263,3,,,POINT (12.6351263 46.1472165),2.0,Node LTS is max intersecting LTS
375694135,46.1507801,12.6400203,3,,,POINT (12.6400203 46.1507801),2.0,Node LTS is max intersecting LTS
375694199,46.153343,12.6438387,3,,,POINT (12.6438387 46.153343),2.0,Node LTS is max intersecting LTS
375694210,46.1534099,12.6446564,3,,,POINT (12.6446564 46.1534099),2.0,Node LTS is max intersecting LTS
375694220,46.1536877,12.6456966,3,,,POINT (12.6456966 46.1536877),2.0,Node LTS is max intersecting LTS
375694240,46.1539607,12.6510117,3,,,POINT (12.6510117 46.1539607),3.0,Node LTS is max intersecting LTS
375694255,46.1531455,12.6519335,3,,,POINT (12.6519335 46.1531455),4.0,Node LTS is max intersecting LTS
375694262,46.1485611,12.6436886,3,,,POINT (12.6436886 46.1485611),4.0,Node LTS is max intersecting LTS
375694362,46.1399795,12.6373759,3,,,POINT (12.6373759 46.1399795),2.0,Node LTS is max intersecting LTS
375694438,46.1360719,12.6403763,3,,,POINT (12.6403763 46.1360719),2.0,Node LTS is max intersecting LTS
375694470,46.1396963,12.6342844,3,,,POINT (12.6342844 46.1396963),3.0,Node LTS is max intersecting LTS
375694484,46.1394424,12.6344686,3,,,POINT (12.6344686 46.1394424),3.0,Node LTS is max intersecting LTS
375694512,46.138245,12.6355395,4,,,POINT (12.6355395 46.138245),3.0,Node LTS is max intersecting LTS
375694984,46.1355822,12.6403238,3,,,POINT (12.6403238 46.1355822),3.0,Node LTS is max intersecting LTS
402578128,46.1495126,12.6271752,3,,,POINT (12.6271752 46.1495126),,Node not found in edges
402578153,46.1496393,12.6274431,3,,,POINT (12.6274431 46.1496393),,Node not found in edges
402578751,46.149904,12.6138776,4,,,POINT (12.6138776 46.149904),3.0,Node LTS is max intersecting LTS
402578900,46.1579598,12.5943637,3,,,POINT (12.5943637 46.1579598),,Node not found in edges
402578967,46.1565463,12.59222,3,,,POINT (12.59222 46.1565463),,Node not found in edges
402579041,46.1506836,12.6117795,4,,,POINT (12.6117795 46.1506836),4.0,Node LTS is max intersecting LTS
402579667,46.1581965,12.6100121,4,,,POINT (12.6100121 46.1581965),4.0,Node LTS is max intersecting LTS
402579695,46.1578555,12.6105784,3,,,POINT (12.6105784 46.1578555),4.0,Node LTS is max intersecting LTS
402580078,46.1522401,12.6391714,3,,,POINT (12.6391714 46.1522401),,Node not found in edges
402580093,46.1520631,12.639379,3,,,POINT (12.639379 46.1520631),,Node not found in edges
402580123,46.152238,12.6399659,3,,,POINT (12.6399659 46.152238),2.0,Node LTS is max intersecting LTS
402582244,46.1488416,12.6230773,3,,,POINT (12.6230773 46.1488416),,Node not found in edges
402582892,46.1517027,12.6368135,3,,,POINT (12.6368135 46.1517027),,Node not found in edges
402584056,46.1480434,12.6234947,3,,,POINT (12.6234947 46.1480434),,Node not found in edges
402584084,46.1486419,12.6229445,3,,,POINT (12.6229445 46.1486419),,Node not found in edges
402584496,46.1509054,12.6301178,3,,,POINT (12.6301178 46.1509054),,Node not found in edges
402584594,46.1523102,12.595112,3,,,POINT (12.595112 46.1523102),,Node not found in edges
402584667,46.1553696,12.5931427,3,,,POINT (12.5931427 46.1553696),,Node not found in edges
402584796,46.1501075,12.5976593,4,,,POINT (12.5976593 46.1501075),,Node not found in edges
402584832,46.1513212,12.5968408,3,,,POINT (12.5968408 46.1513212),,Node not found in edges
402586024,46.1450599,12.58616,3,,,POINT (12.58616 46.1450599),,Node not found in edges
402586774,46.1548902,12.6060902,3,,,POINT (12.6060902 46.1548902),,Node not found in edges
402587875,46.1529686,12.6034215,3,,,POINT (12.6034215 46.1529686),,Node not found in edges
402589006,46.1501383,12.5994005,4,,,POINT (12.5994005 46.1501383),,Node not found in edges
421254211,46.1540533,12.6443353,3,,,POINT (12.6443353 46.1540533),2.0,Node LTS is max intersecting LTS
481334605,46.11758,12.633612,3,,,POINT (12.633612 46.11758),3.0,Node LTS is max intersecting LTS
481334637,46.1342386,12.6339095,3,,,POINT (12.6339095 46.1342386),3.0,Node LTS is max intersecting LTS
481334639,46.1339527,12.634572,3,,,POINT (12.634572 46.1339527),2.0,Node LTS is max intersecting LTS
481334646,46.1321736,12.6396862,3,,,POINT (12.6396862 46.1321736),2.0,Node LTS is max intersecting LTS
492115024,46.1532629,12.6523204,3,,,POINT (12.6523204 46.1532629),4.0,Node LTS is max intersecting LTS
492116185,46.1619085,12.648227,3,,,POINT (12.648227 46.1619085),4.0,Node LTS is max intersecting LTS
540415177,46.0753227,12.6892141,3,,,POINT (12.6892141 46.0753227),3.0,Node LTS is max intersecting LTS
540415196,46.0893711,12.687203,3,,,POINT (12.687203 46.0893711),3.0,Node LTS is max intersecting LTS
540415202,46.0965956,12.6857457,4,,,POINT (12.6857457 46.0965956),3.0,Node LTS is max intersecting LTS
540415207,46.09889,12.6847886,3,,,POINT (12.6847886 46.09889),3.0,Node LTS is max intersecting LTS
564874449,46.0894939,12.6642973,4,,,POINT (12.6642973 46.0894939),3.0,Node LTS is max intersecting LTS
564874472,46.0974255,12.6785503,4,,,POINT (12.6785503 46.0974255),3.0,Node LTS is max intersecting LTS
564874513,46.1095623,12.6815042,4,,,POINT (12.6815042 46.1095623),3.0,Node LTS is max intersecting LTS
564874543,46.1209894,12.6825051,3,,,POINT (12.6825051 46.1209894),3.0,Node LTS is max intersecting LTS
568271303,46.0859196,12.7082758,3,,,POINT (12.7082758 46.0859196),3.0,Node LTS is max intersecting LTS
568271368,46.0874977,12.7086589,3,,,POINT (12.7086589 46.0874977),3.0,Node LTS is max intersecting LTS
568271411,46.0902837,12.7078362,3,,,POINT (12.7078362 46.0902837),3.0,Node LTS is max intersecting LTS
568271492,46.0926479,12.7071766,3,,,POINT (12.7071766 46.0926479),3.0,Node LTS is max intersecting LTS
568271500,46.0985093,12.7055003,4,,,POINT (12.7055003 46.0985093),3.0,Node LTS is max intersecting LTS
592629834,46.1015252,12.70458,3,,,POINT (12.70458 46.1015252),3.0,Node LTS is max intersecting LTS
592629835,46.1017043,12.7044447,3,,,POINT (12.7044447 46.1017043),3.0,Node LTS is max intersecting LTS
592629839,46.1014446,12.7020066,3,,,POINT (12.7020066 46.1014446),3.0,Node LTS is max intersecting LTS
665371476,46.1177386,12.6557955,4,,,POINT (12.6557955 46.1177386),4.0,Node LTS is max intersecting LTS
665371479,46.1174511,12.6561965,3,,,POINT (12.6561965 46.1174511),3.0,Node LTS is max intersecting LTS
665371487,46.0985889,12.6807083,3,,,POINT (12.6807083 46.0985889),3.0,Node LTS is max intersecting LTS
665371492,46.097211,12.6816583,3,,,POINT (12.6816583 46.097211),3.0,Node LTS is max intersecting LTS
665371506,46.0972381,12.683076,3,,,POINT (12.683076 46.0972381),3.0,Node LTS is max intersecting LTS
665371525,46.0945924,12.6845592,3,,,POINT (12.6845592 46.0945924),2.0,Node LTS is max intersecting LTS
665371536,46.0947528,12.6856619,3,,,POINT (12.6856619 46.0947528),2.0,Node LTS is max intersecting LTS
665371540,46.0947967,12.6860969,3,,,POINT (12.6860969 46.0947967),3.0,Node LTS is max intersecting LTS
665371590,46.1127311,12.6628813,3,,,POINT (12.6628813 46.1127311),3.0,Node LTS is max intersecting LTS
665371599,46.098977,12.6799364,4,,,POINT (12.6799364 46.098977),4.0,Node LTS is max intersecting LTS
665371601,46.0987794,12.6801744,3,,,POINT (12.6801744 46.0987794),4.0,Node LTS is max intersecting LTS
665371602,46.098581,12.6803369,3,,,POINT (12.6803369 46.098581),3.0,Node LTS is max intersecting LTS
665371605,46.0999111,12.6794174,3,,,POINT (12.6794174 46.0999111),3.0,Node LTS is max intersecting LTS
665371608,46.1011382,12.6787115,3,,,POINT (12.6787115 46.1011382),3.0,Node LTS is max intersecting LTS
737610451,46.118004,12.6555928,3,,,POINT (12.6555928 46.118004),3.0,Node LTS is max intersecting LTS
737610454,46.1346636,12.6420159,3,,,POINT (12.6420159 46.1346636),3.0,Node LTS is max intersecting LTS
757378912,46.1020142,12.6467736,1,,,POINT (12.6467736 46.1020142),2.0,Node LTS is max intersecting LTS
778888939,46.1475008,12.6709558,3,,,POINT (12.6709558 46.1475008),4.0,Node LTS is max intersecting LTS
778889005,46.1476089,12.6712661,1,,,POINT (12.6712661 46.1476089),4.0,Node LTS is max intersecting LTS
869340474,46.1047556,12.6832111,3,,,POINT (12.6832111 46.1047556),3.0,Node LTS is max intersecting LTS
869340476,46.0988434,12.684057,3,,,POINT (12.684057 46.0988434),3.0,Node LTS is max intersecting LTS
912282520,46.1562903,12.6635544,3,,,POINT (12.6635544 46.1562903),4.0,Node LTS is max intersecting LTS
912282605,46.099265,12.6797642,3,,,POINT (12.6797642 46.099265),3.0,Node LTS is max intersecting LTS
912282687,46.1630193,12.659985,3,,,POINT (12.659985 46.1630193),2.0,Node LTS is max intersecting LTS
912282927,46.1180244,12.6558833,3,,,POINT (12.6558833 46.1180244),4.0,Node LTS is max intersecting LTS
912282967,46.1401975,12.6310044,3,,,POINT (12.6310044 46.1401975),2.0,Node LTS is max intersecting LTS
912283001,46.1316326,12.6582944,3,,,POINT (12.6582944 46.1316326),3.0,Node LTS is max intersecting LTS
912283069,46.0936183,12.6771295,3,,,POINT (12.6771295 46.0936183),2.0,Node LTS is max intersecting LTS
912283274,46.1472863,12.6571819,3,,,POINT (12.6571819 46.1472863),2.0,Node LTS is max intersecting LTS
912283284,46.1003761,12.6948479,3,,,POINT (12.6948479 46.1003761),3.0,Node LTS is max intersecting LTS
912283315,46.1428017,12.635978,3,,,POINT (12.635978 46.1428017),4.0,Node LTS is max intersecting LTS
912283410,46.0974133,12.6834368,3,,,POINT (12.6834368 46.0974133),3.0,Node LTS is max intersecting LTS
912283507,46.1649796,12.6407235,3,,,POINT (12.6407235 46.1649796),4.0,Node LTS is max intersecting LTS
912283553,46.1558511,12.664163,1,,,POINT (12.664163 46.1558511),2.0,Node LTS is max intersecting LTS
912283763,46.1537616,12.6672075,3,,,POINT (12.6672075 46.1537616),3.0,Node LTS is max intersecting LTS
912284389,46.0977091,12.6838163,3,,,POINT (12.6838163 46.0977091),3.0,Node LTS is max intersecting LTS
912284530,46.1430007,12.6305231,3,,,POINT (12.6305231 46.1430007),2.0,Node LTS is max intersecting LTS
912284550,46.1609229,12.6610257,3,,,POINT (12.6610257 46.1609229),2.0,Node LTS is max intersecting LTS
912284940,46.1399853,12.6767604,3,,,POINT (12.6767604 46.1399853),3.0,Node LTS is max intersecting LTS
912285118,46.1500524,12.6643098,3,,,POINT (12.6643098 46.1500524),2.0,Node LTS is max intersecting LTS
912285250,46.1581751,12.660651,3,,,POINT (12.660651 46.1581751),4.0,Node LTS is max intersecting LTS
912285327,46.0990623,12.6800061,4,,,POINT (12.6800061 46.0990623),3.0,Node LTS is max intersecting LTS
912285352,46.1533092,12.6588716,3,,,POINT (12.6588716 46.1533092),3.0,Node LTS is max intersecting LTS
912285378,46.1522709,12.6486845,3,,,POINT (12.6486845 46.1522709),2.0,Node LTS is max intersecting LTS
912285611,46.1605731,12.6626741,3,,,POINT (12.6626741 46.1605731),4.0,Node LTS is max intersecting LTS
912286019,46.1541046,12.6440484,1,,,POINT (12.6440484 46.1541046),2.0,Node LTS is max intersecting LTS
912286567,46.1410123,12.6361652,3,,,POINT (12.6361652 46.1410123),2.0,Node LTS is max intersecting LTS
912287469,46.102601,12.6772945,4,,,POINT (12.6772945 46.102601),3.0,Node LTS is max intersecting LTS
912287486,46.1463159,12.6542728,4,,,POINT (12.6542728 46.1463159),3.0,Node LTS is max intersecting LTS
912288350,46.1549195,12.6569003,3,,,POINT (12.6569003 46.1549195),4.0,Node LTS is max intersecting LTS
912288399,46.0987883,12.6956504,3,,,POINT (12.6956504 46.0987883),2.0,Node LTS is max intersecting LTS
912288978,46.1362081,12.6576132,3,,,POINT (12.6576132 46.1362081),3.0,Node LTS is max intersecting LTS
912289180,46.1407813,12.6573205,3,,,POINT (12.6573205 46.1407813),3.0,Node LTS is max intersecting LTS
912289270,46.1558985,12.6634191,3,,,POINT (12.6634191 46.1558985),4.0,Node LTS is max intersecting LTS
912289351,46.1506043,12.6691163,3,,,POINT (12.6691163 46.1506043),4.0,Node LTS is max intersecting LTS
912289540,46.0995378,12.6892204,3,,,POINT (12.6892204 46.0995378),3.0,Node LTS is max intersecting LTS
912289610,46.1263113,12.6226512,3,,,POINT (12.6226512 46.1263113),4.0,Node LTS is max intersecting LTS
912289982,46.097199,12.6833243,3,,,POINT (12.6833243 46.097199),3.0,Node LTS is max intersecting LTS
912290201,46.1540071,12.6590444,3,,,POINT (12.6590444 46.1540071),3.0,Node LTS is max intersecting LTS
912290685,46.1464915,12.6723667,3,,,POINT (12.6723667 46.1464915),3.0,Node LTS is max intersecting LTS
912290778,46.0967477,12.6873339,1,,,POINT (12.6873339 46.0967477),2.0,Node LTS is max intersecting LTS
912290833,46.1632058,12.663787,3,,,POINT (12.663787 46.1632058),2.0,Node LTS is max intersecting LTS
912291173,46.0936303,12.6723565,3,,,POINT (12.6723565 46.0936303),3.0,Node LTS is max intersecting LTS
912291287,46.1435214,12.6367069,3,,,POINT (12.6367069 46.1435214),4.0,Node LTS is max intersecting LTS
912291491,46.1497107,12.6645792,3,,,POINT (12.6645792 46.1497107),3.0,Node LTS is max intersecting LTS
912291846,46.159633,12.659512,3,,,POINT (12.659512 46.159633),2.0,Node LTS is max intersecting LTS
912292111,46.1532819,12.6586528,5,,,POINT (12.6586528 46.1532819),3.0,Node LTS is max intersecting LTS
912292487,46.1515234,12.6475135,3,,,POINT (12.6475135 46.1515234),2.0,Node LTS is max intersecting LTS
912292589,46.1645936,12.6378557,3,,,POINT (12.6378557 46.1645936),2.0,Node LTS is max intersecting LTS
912292632,46.1502136,12.6474317,3,,,POINT (12.6474317 46.1502136),4.0,Node LTS is max intersecting LTS
912292703,46.1627898,12.6627302,1,,,POINT (12.6627302 46.1627898),2.0,Node LTS is max intersecting LTS
912292990,46.1519836,12.6533801,3,,,POINT (12.6533801 46.1519836),2.0,Node LTS is max intersecting LTS
912293044,46.1634798,12.657892,3,,,POINT (12.657892 46.1634798),4.0,Node LTS is max intersecting LTS
912293149,46.0943981,12.6976092,3,,,POINT (12.6976092 46.0943981),2.0,Node LTS is max intersecting LTS
912293263,46.154409,12.6544913,3,,,POINT (12.6544913 46.154409),4.0,Node LTS is max intersecting LTS
912293623,46.1511778,12.6708952,3,,,POINT (12.6708952 46.1511778),4.0,Node LTS is max intersecting LTS
912293688,46.1345144,12.6616629,3,,,POINT (12.6616629 46.1345144),4.0,Node LTS is max intersecting LTS
912293707,46.0975031,12.6735042,3,,,POINT (12.6735042 46.0975031),2.0,Node LTS is max intersecting LTS
912293938,46.1533383,12.6421754,1,,,POINT (12.6421754 46.1533383),2.0,Node LTS is max intersecting LTS
912294163,46.1430617,12.629492,3,,,POINT (12.629492 46.1430617),4.0,Node LTS is max intersecting LTS
912294208,46.163271,12.6598699,3,,,POINT (12.6598699 46.163271),4.0,Node LTS is max intersecting LTS
912294464,46.1585167,12.6656084,3,,,POINT (12.6656084 46.1585167),2.0,Node LTS is max intersecting LTS
912294506,46.1312895,12.6593476,3,,,POINT (12.6593476 46.1312895),4.0,Node LTS is max intersecting LTS
912294522,46.0942267,12.682987,3,,,POINT (12.682987 46.0942267),2.0,Node LTS is max intersecting LTS
912294539,46.128129,12.6842876,3,,,POINT (12.6842876 46.128129),3.0,Node LTS is max intersecting LTS
912294583,46.0963286,12.6827133,3,,,POINT (12.6827133 46.0963286),2.0,Node LTS is max intersecting LTS
912294603,46.1565233,12.6615153,3,,,POINT (12.6615153 46.1565233),2.0,Node LTS is max intersecting LTS
912294645,46.1336418,12.6616295,3,,,POINT (12.6616295 46.1336418),3.0,Node LTS is max intersecting LTS
912294658,46.0980702,12.6731309,3,,,POINT (12.6731309 46.0980702),2.0,Node LTS is max intersecting LTS
912294850,46.0971267,12.6835706,3,,,POINT (12.6835706 46.0971267),3.0,Node LTS is max intersecting LTS
912294908,46.1536607,12.6588569,3,,,POINT (12.6588569 46.1536607),3.0,Node LTS is max intersecting LTS
912294922,46.0989981,12.695715,3,,,POINT (12.695715 46.0989981),2.0,Node LTS is max intersecting LTS
912294938,46.1536804,12.6445145,3,,,POINT (12.6445145 46.1536804),2.0,Node LTS is max intersecting LTS
912295039,46.1524175,12.6616892,3,,,POINT (12.6616892 46.1524175),4.0,Node LTS is max intersecting LTS
912295190,46.1401932,12.6375811,3,,,POINT (12.6375811 46.1401932),2.0,Node LTS is max intersecting LTS
912295331,46.1404412,12.6580397,3,,,POINT (12.6580397 46.1404412),3.0,Node LTS is max intersecting LTS
912295356,46.1513926,12.645025,3,,,POINT (12.645025 46.1513926),2.0,Node LTS is max intersecting LTS
912295544,46.1619918,12.6611254,3,,,POINT (12.6611254 46.1619918),4.0,Node LTS is max intersecting LTS
912295693,46.1432208,12.6312072,3,,,POINT (12.6312072 46.1432208),4.0,Node LTS is max intersecting LTS
912295904,46.1329464,12.6650264,4,,,POINT (12.6650264 46.1329464),3.0,Node LTS is max intersecting LTS
912296123,46.0962184,12.6826125,3,,,POINT (12.6826125 46.0962184),2.0,Node LTS is max intersecting LTS
912296187,46.1517915,12.6575953,3,,,POINT (12.6575953 46.1517915),3.0,Node LTS is max intersecting LTS
912296263,46.1494524,12.664361,4,,,POINT (12.664361 46.1494524),4.0,Node LTS is max intersecting LTS
912296400,46.1523829,12.6420161,3,,,POINT (12.6420161 46.1523829),2.0,Node LTS is max intersecting LTS
912296466,46.1585656,12.6593679,3,,,POINT (12.6593679 46.1585656),4.0,Node LTS is max intersecting LTS
912296532,46.1530579,12.6585327,3,,,POINT (12.6585327 46.1530579),3.0,Node LTS is max intersecting LTS
912296850,46.1610599,12.6614555,3,,,POINT (12.6614555 46.1610599),4.0,Node LTS is max intersecting LTS
912296895,46.1537136,12.6432001,1,,,POINT (12.6432001 46.1537136),2.0,Node LTS is max intersecting LTS
912296928,46.1448827,12.6342358,4,,,POINT (12.6342358 46.1448827),2.0,Node LTS is max intersecting LTS
912296990,46.160127,12.6618685,2,,,POINT (12.6618685 46.160127),2.0,Node LTS is max intersecting LTS
912297042,46.0966364,12.6776725,4,,,POINT (12.6776725 46.0966364),3.0,Node LTS is max intersecting LTS
912297073,46.0921789,12.6980938,3,,,POINT (12.6980938 46.0921789),2.0,Node LTS is max intersecting LTS
912297115,46.0917938,12.679051,3,,,POINT (12.679051 46.0917938),2.0,Node LTS is max intersecting LTS
912297200,46.1519743,12.6643689,3,,,POINT (12.6643689 46.1519743),2.0,Node LTS is max intersecting LTS
912297263,46.0938982,12.6788968,3,,,POINT (12.6788968 46.0938982),2.0,Node LTS is max intersecting LTS
912297273,46.0967209,12.6828139,3,,,POINT (12.6828139 46.0967209),2.0,Node LTS is max intersecting LTS
912297395,46.0992099,12.6798793,3,,,POINT (12.6798793 46.0992099),3.0,Node LTS is max intersecting LTS
912297452,46.1532638,12.6489415,1,,,POINT (12.6489415 46.1532638),2.0,Node LTS is max intersecting LTS
912297558,46.136125,12.6789969,4,,,POINT (12.6789969 46.136125),3.0,Node LTS is max intersecting LTS
912297730,46.1579406,12.6639746,3,,,POINT (12.6639746 46.1579406),3.0,Node LTS is max intersecting LTS
912297744,46.1175719,12.6557502,4,,,POINT (12.6557502 46.1175719),4.0,Node LTS is max intersecting LTS
912297851,46.1483952,12.6584722,3,,,POINT (12.6584722 46.1483952),3.0,Node LTS is max intersecting LTS
912297955,46.1459084,12.642568,3,,,POINT (12.642568 46.1459084),2.0,Node LTS is max intersecting LTS
912297966,46.1556493,12.6613346,3,,,POINT (12.6613346 46.1556493),2.0,Node LTS is max intersecting LTS
912298004,46.1447439,12.655813,3,,,POINT (12.655813 46.1447439),3.0,Node LTS is max intersecting LTS
912298009,46.0983028,12.6734552,1,,,POINT (12.6734552 46.0983028),2.0,Node LTS is max intersecting LTS
912298106,46.1547703,12.6564421,3,,,POINT (12.6564421 46.1547703),4.0,Node LTS is max intersecting LTS
912298122,46.1534343,12.6446035,3,,,POINT (12.6446035 46.1534343),2.0,Node LTS is max intersecting LTS
912298174,46.1595134,12.6630256,3,,,POINT (12.6630256 46.1595134),4.0,Node LTS is max intersecting LTS
912298224,46.1467107,12.6693705,4,,,POINT (12.6693705 46.1467107),4.0,Node LTS is max intersecting LTS
912298234,46.1554433,12.6632669,3,,,POINT (12.6632669 46.1554433),4.0,Node LTS is max intersecting LTS
912298271,46.1432288,12.6605062,4,,,POINT (12.6605062 46.1432288),3.0,Node LTS is max intersecting LTS
912298311,46.136461,12.6576121,3,,,POINT (12.6576121 46.136461),3.0,Node LTS is max intersecting LTS
912298463,46.142913,12.6377262,1,,,POINT (12.6377262 46.142913),2.0,Node LTS is max intersecting LTS
912298467,46.1557789,12.6598106,3,,,POINT (12.6598106 46.1557789),3.0,Node LTS is max intersecting LTS
912298491,46.1537898,12.6709262,3,,,POINT (12.6709262 46.1537898),2.0,Node LTS is max intersecting LTS
912298526,46.15044,12.6673948,3,,,POINT (12.6673948 46.15044),2.0,Node LTS is max intersecting LTS
912298591,46.0971494,12.6846892,1,,,POINT (12.6846892 46.0971494),2.0,Node LTS is max intersecting LTS
912298603,46.1538395,12.6468314,3,,,POINT (12.6468314 46.1538395),2.0,Node LTS is max intersecting LTS
912298612,46.1448371,12.6393396,1,,,POINT (12.6393396 46.1448371),2.0,Node LTS is max intersecting LTS
912298660,46.1461756,12.6754703,3,,,POINT (12.6754703 46.1461756),2.0,Node LTS is max intersecting LTS
912298815,46.1598996,12.661514,3,,,POINT (12.661514 46.1598996),4.0,Node LTS is max intersecting LTS
912298831,46.1545994,12.6653052,3,,,POINT (12.6653052 46.1545994),2.0,Node LTS is max intersecting LTS
912298892,46.1612286,12.6623924,4,,,POINT (12.6623924 46.1612286),4.0,Node LTS is max intersecting LTS
912298908,46.1356044,12.6775184,3,,,POINT (12.6775184 46.1356044),3.0,Node LTS is max intersecting LTS
912299199,46.0952839,12.6911872,3,,,POINT (12.6911872 46.0952839),2.0,Node LTS is max intersecting LTS
912299828,46.1483931,12.6727284,3,,,POINT (12.6727284 46.1483931),2.0,Node LTS is max intersecting LTS
912299900,46.0987825,12.6797684,3,,,POINT (12.6797684 46.0987825),4.0,Node LTS is max intersecting LTS
912299920,46.1531858,12.6590825,3,,,POINT (12.6590825 46.1531858),3.0,Node LTS is max intersecting LTS
912300109,46.1552729,12.6644445,1,,,POINT (12.6644445 46.1552729),2.0,Node LTS is max intersecting LTS
912300252,46.1594021,12.6612157,3,,,POINT (12.6612157 46.1594021),4.0,Node LTS is max intersecting LTS
912300551,46.0916162,12.6867513,3,,,POINT (12.6867513 46.0916162),3.0,Node LTS is max intersecting LTS
912300829,46.1461395,12.6420078,3,,,POINT (12.6420078 46.1461395),,Node not found in edges
912300844,46.1566652,12.6601004,3,,,POINT (12.6601004 46.1566652),3.0,Node LTS is max intersecting LTS
912300854,46.151881,12.6723028,3,,,POINT (12.6723028 46.151881),2.0,Node LTS is max intersecting LTS
912301268,46.1541613,12.6495319,3,,,POINT (12.6495319 46.1541613),2.0,Node LTS is max intersecting LTS
912301287,46.1434121,12.6334035,4,,,POINT (12.6334035 46.1434121),2.0,Node LTS is max intersecting LTS
912301726,46.0964338,12.6842286,5,,,POINT (12.6842286 46.0964338),2.0,Node LTS is max intersecting LTS
912301766,46.1547132,12.6593798,3,,,POINT (12.6593798 46.1547132),3.0,Node LTS is max intersecting LTS
912301803,46.1541273,12.6446856,1,,,POINT (12.6446856 46.1541273),2.0,Node LTS is max intersecting LTS
912302092,46.1179926,12.6556545,3,,,POINT (12.6556545 46.1179926),3.0,Node LTS is max intersecting LTS
912302147,46.146852,12.6687485,3,,,POINT (12.6687485 46.146852),4.0,Node LTS is max intersecting LTS
912302155,46.1271495,12.6853564,3,,,POINT (12.6853564 46.1271495),3.0,Node LTS is max intersecting LTS
912302191,46.1418241,12.6347621,3,,,POINT (12.6347621 46.1418241),4.0,Node LTS is max intersecting LTS
912302205,46.1611238,12.6656795,3,,,POINT (12.6656795 46.1611238),2.0,Node LTS is max intersecting LTS
912302343,46.1505649,12.6689225,3,,,POINT (12.6689225 46.1505649),2.0,Node LTS is max intersecting LTS
912302492,46.1609447,12.6601198,1,,,POINT (12.6601198 46.1609447),2.0,Node LTS is max intersecting LTS
912302747,46.1471424,12.6691285,3,,,POINT (12.6691285 46.1471424),4.0,Node LTS is max intersecting LTS
912302776,46.1473396,12.6582678,1,,,POINT (12.6582678 46.1473396),2.0,Node LTS is max intersecting LTS
912302822,46.1441199,12.6369537,3,,,POINT (12.6369537 46.1441199),3.0,Node LTS is max intersecting LTS
912302862,46.1503009,12.6505555,3,,,POINT (12.6505555 46.1503009),2.0,Node LTS is max intersecting LTS
912302974,46.0939146,12.6787928,4,,,POINT (12.6787928 46.0939146),3.0,Node LTS is max intersecting LTS
912302996,46.0949013,12.6860781,3,,,POINT (12.6860781 46.0949013),3.0,Node LTS is max intersecting LTS
912303017,46.0970261,12.6811947,3,,,POINT (12.6811947 46.0970261),2.0,Node LTS is max intersecting LTS
912303037,46.143325,12.6378669,1,,,POINT (12.6378669 46.143325),2.0,Node LTS is max intersecting LTS
912303168,46.1639802,12.6282619,3,,,POINT (12.6282619 46.1639802),2.0,Node LTS is max intersecting LTS
912303256,46.1434459,12.6331266,3,,,POINT (12.6331266 46.1434459),2.0,Node LTS is max intersecting LTS
912303265,46.1608243,12.6614611,3,,,POINT (12.6614611 46.1608243),4.0,Node LTS is max intersecting LTS
912303282,46.1506846,12.6464023,1,,,POINT (12.6464023 46.1506846),2.0,Node LTS is max intersecting LTS
912303399,46.1600422,12.662869,4,,,POINT (12.662869 46.1600422),4.0,Node LTS is max intersecting LTS
912303407,46.1604025,12.6618034,2,,,POINT (12.6618034 46.1604025),3.0,Node LTS is max intersecting LTS
912303460,46.0940867,12.6914709,3,,,POINT (12.6914709 46.0940867),2.0,Node LTS is max intersecting LTS
912303669,46.136612,12.6579432,3,,,POINT (12.6579432 46.136612),3.0,Node LTS is max intersecting LTS
912303767,46.1410301,12.6598118,3,,,POINT (12.6598118 46.1410301),3.0,Node LTS is max intersecting LTS
912303797,46.0960837,12.6818623,1,,,POINT (12.6818623 46.0960837),2.0,Node LTS is max intersecting LTS
912303842,46.1509503,12.6491488,4,,,POINT (12.6491488 46.1509503),4.0,Node LTS is max intersecting LTS
912304058,46.0991778,12.680112,3,,,POINT (12.680112 46.0991778),3.0,Node LTS is max intersecting LTS
