osmid,y,x,street_count,highway,ref,geometry,lts,message
6714648,44.5241358,11.293704,3,,,POINT (11.293704 44.5241358),0.0,Node LTS is max intersecting LTS
6714672,44.5165378,11.3756315,3,motorway_junction,,POINT (11.3756315 44.5165378),0.0,Node LTS is max intersecting LTS
33344145,44.4976901,11.3503918,4,,,POINT (11.3503918 44.4976901),2.0,Node LTS is max intersecting LTS
82550591,44.4942399,11.3464651,4,traffic_signals,,POINT (11.3464651 44.4942399),2.0,LTS 3-4 with traffic signals
82550595,44.4914668,11.3464661,4,traffic_signals,,POINT (11.3464661 44.4914668),2.0,LTS 3-4 with traffic signals
82550597,44.4871712,11.3481673,3,,,POINT (11.3481673 44.4871712),2.0,Node LTS is max intersecting LTS
82550600,44.4860835,11.3482852,3,,,POINT (11.3482852 44.4860835),2.0,Node LTS is max intersecting LTS
82550601,44.4856545,11.3482468,3,,,POINT (11.3482468 44.4856545),3.0,Node LTS is max intersecting LTS
82550604,44.485201,11.3503156,3,,,POINT (11.3503156 44.485201),3.0,Node LTS is max intersecting LTS
82550607,44.4820868,11.3490983,3,,,POINT (11.3490983 44.4820868),3.0,Node LTS is max intersecting LTS
82550612,44.4800298,11.3490101,3,,,POINT (11.3490101 44.4800298),3.0,Node LTS is max intersecting LTS
82550616,44.480458,11.3479365,3,,,POINT (11.3479365 44.480458),3.0,Node LTS is max intersecting LTS
82550623,44.4810387,11.3457472,3,,,POINT (11.3457472 44.4810387),3.0,Node LTS is max intersecting LTS
82550625,44.4810539,11.3452486,3,,,POINT (11.3452486 44.4810539),3.0,Node LTS is max intersecting LTS
82550627,44.4806512,11.3440935,4,crossing,,POINT (11.3440935 44.4806512),2.0,Node LTS is max intersecting LTS
82550636,44.4846452,11.3393625,3,,,POINT (11.3393625 44.4846452),3.0,Node LTS is max intersecting LTS
82550637,44.4834647,11.3389537,3,,,POINT (11.3389537 44.4834647),3.0,Node LTS is max intersecting LTS
102265551,44.4923376,11.3513486,3,,,POINT (11.3513486 44.4923376),3.0,Node LTS is max intersecting LTS
102265554,44.4920727,11.3520565,3,,,POINT (11.3520565 44.4920727),3.0,Node LTS is max intersecting LTS
102265561,44.489907,11.3574737,4,traffic_signals,,POINT (11.3574737 44.489907),2.0,LTS 3-4 with traffic signals
120278835,44.5250472,11.3594516,3,motorway_junction,,POINT (11.3594516 44.5250472),0.0,Node LTS is max intersecting LTS
120280816,44.5277372,11.3572732,3,,,POINT (11.3572732 44.5277372),3.0,Node LTS is max intersecting LTS
123656053,44.4985069,11.3009387,3,,,POINT (11.3009387 44.4985069),4.0,Node LTS is max intersecting LTS
177161397,44.5293934,11.3595793,3,,,POINT (11.3595793 44.5293934),0.0,Node LTS is max intersecting LTS
177161509,44.5305466,11.3601732,3,,,POINT (11.3601732 44.5305466),0.0,Node LTS is max intersecting LTS
177161599,44.5288755,11.359104,3,,,POINT (11.359104 44.5288755),0.0,Node LTS is max intersecting LTS
177163673,44.5272365,11.3544638,3,,,POINT (11.3544638 44.5272365),0.0,Node LTS is max intersecting LTS
177180619,44.4908112,11.2685521,3,motorway_junction,6,POINT (11.2685521 44.4908112),4.0,Node LTS is max intersecting LTS
177182730,44.4917551,11.2687122,3,,,POINT (11.2687122 44.4917551),3.0,Node LTS is max intersecting LTS
244223272,44.4947104,11.3284442,4,traffic_signals,,POINT (11.3284442 44.4947104),2.0,LTS 3-4 with traffic signals
244223273,44.4954511,11.3212147,3,,,POINT (11.3212147 44.4954511),3.0,Node LTS is max intersecting LTS
244223275,44.4946042,11.3145025,3,,,POINT (11.3145025 44.4946042),3.0,Node LTS is max intersecting LTS
244223277,44.493978,11.3108743,4,traffic_signals,,POINT (11.3108743 44.493978),2.0,LTS 3-4 with traffic signals
244223479,44.4895993,11.3209318,3,,,POINT (11.3209318 44.4895993),3.0,Node LTS is max intersecting LTS
245980299,44.5011961,11.3444067,4,traffic_signals,,POINT (11.3444067 44.5011961),2.0,LTS 3-4 with traffic signals
245980310,44.4976461,11.3490524,3,,,POINT (11.3490524 44.4976461),2.0,Node LTS is max intersecting LTS
245980367,44.4996769,11.3504718,5,traffic_signals,,POINT (11.3504718 44.4996769),2.0,LTS 3-4 with traffic signals
245980471,44.4994809,11.3512625,3,,,POINT (11.3512625 44.4994809),3.0,Node LTS is max intersecting LTS
250704251,44.494268,11.3508053,3,,,POINT (11.3508053 44.494268),3.0,Node LTS is max intersecting LTS
250704259,44.4947661,11.3470117,3,,,POINT (11.3470117 44.4947661),1.0,Node LTS is max intersecting LTS
250704262,44.4970505,11.350527,3,,,POINT (11.350527 44.4970505),2.0,Node LTS is max intersecting LTS
250704263,44.4974058,11.3536309,3,,,POINT (11.3536309 44.4974058),2.0,Node LTS is max intersecting LTS
250704266,44.4982128,11.3559806,3,,,POINT (11.3559806 44.4982128),3.0,Node LTS is max intersecting LTS
250704267,44.4975394,11.3484749,4,,,POINT (11.3484749 44.4975394),2.0,Node LTS is max intersecting LTS
250704269,44.4973991,11.3475881,3,,,POINT (11.3475881 44.4973991),2.0,Node LTS is max intersecting LTS
250704271,44.4980211,11.3476765,4,,,POINT (11.3476765 44.4980211),1.0,Node LTS is max intersecting LTS
250704273,44.4985905,11.3463651,4,,,POINT (11.3463651 44.4985905),2.0,Node LTS is max intersecting LTS
250704274,44.4988922,11.3453524,4,,,POINT (11.3453524 44.4988922),2.0,Node LTS is max intersecting LTS
250704278,44.4968573,11.3471837,3,,,POINT (11.3471837 44.4968573),2.0,Node LTS is max intersecting LTS
250704281,44.4958487,11.3495872,3,,,POINT (11.3495872 44.4958487),2.0,Node LTS is max intersecting LTS
250711129,44.4981292,11.3563195,4,,,POINT (11.3563195 44.4981292),3.0,Node LTS is max intersecting LTS
250711130,44.4981174,11.3565054,4,traffic_signals,,POINT (11.3565054 44.4981174),2.0,LTS 3-4 with traffic signals
250711131,44.4964136,11.3510894,3,,,POINT (11.3510894 44.4964136),1.0,Node LTS is max intersecting LTS
250713168,44.4991928,11.3525113,3,,,POINT (11.3525113 44.4991928),3.0,Node LTS is max intersecting LTS
250715883,44.5009862,11.3563275,4,traffic_signals,,POINT (11.3563275 44.5009862),2.0,LTS 3-4 with traffic signals
250715900,44.5034926,11.3499198,3,,,POINT (11.3499198 44.5034926),3.0,Node LTS is max intersecting LTS
250715913,44.5043442,11.3475455,3,,,POINT (11.3475455 44.5043442),3.0,Node LTS is max intersecting LTS
250715915,44.5048241,11.3454896,4,traffic_signals,,POINT (11.3454896 44.5048241),2.0,LTS 3-4 with traffic signals
250715923,44.5035637,11.3493576,6,traffic_signals,,POINT (11.3493576 44.5035637),2.0,LTS 3-4 with traffic signals
250715930,44.5020716,11.352566,3,traffic_signals,,POINT (11.352566 44.5020716),2.0,LTS 3-4 with traffic signals
250715931,44.5020376,11.3525686,3,,,POINT (11.3525686 44.5020376),3.0,Node LTS is max intersecting LTS
250715950,44.5001896,11.3508748,3,,,POINT (11.3508748 44.5001896),3.0,Node LTS is max intersecting LTS
250718678,44.4996315,11.3546785,4,,,POINT (11.3546785 44.4996315),,Node not found in edges
250734621,44.4958302,11.3370271,4,traffic_signals,,POINT (11.3370271 44.4958302),2.0,LTS 3-4 with traffic signals
250734645,44.5054449,11.3414582,3,traffic_signals,,POINT (11.3414582 44.5054449),2.0,LTS 3-4 with traffic signals
250734651,44.5010511,11.3300993,3,,,POINT (11.3300993 44.5010511),3.0,Node LTS is max intersecting LTS
250734656,44.4969871,11.3274971,4,traffic_signals,,POINT (11.3274971 44.4969871),2.0,LTS 3-4 with traffic signals
250734657,44.4947516,11.3281975,4,traffic_signals,,POINT (11.3281975 44.4947516),2.0,LTS 3-4 with traffic signals
250734659,44.490476,11.3294818,4,,,POINT (11.3294818 44.490476),3.0,Node LTS is max intersecting LTS
250734660,44.4901339,11.3295572,3,,,POINT (11.3295572 44.4901339),3.0,Node LTS is max intersecting LTS
250734679,44.4886697,11.3334393,4,traffic_signals,,POINT (11.3334393 44.4886697),2.0,LTS 3-4 with traffic signals
250734683,44.4859741,11.3424087,3,,,POINT (11.3424087 44.4859741),3.0,Node LTS is max intersecting LTS
250734684,44.485756,11.3444326,4,traffic_signals,,POINT (11.3444326 44.485756),2.0,LTS 3-4 with traffic signals
250734686,44.4853248,11.3481717,5,traffic_signals,,POINT (11.3481717 44.4853248),2.0,LTS 3-4 with traffic signals
250734697,44.4880286,11.347896,4,,,POINT (11.347896 44.4880286),2.0,Node LTS is max intersecting LTS
250734851,44.4940883,11.3569458,4,traffic_signals,,POINT (11.3569458 44.4940883),2.0,LTS 3-4 with traffic signals
250734855,44.4885205,11.3576128,4,,,POINT (11.3576128 44.4885205),3.0,Node LTS is max intersecting LTS
250734858,44.4848068,11.3566809,3,,,POINT (11.3566809 44.4848068),3.0,Node LTS is max intersecting LTS
250734860,44.4845997,11.3564502,4,,,POINT (11.3564502 44.4845997),4.0,Node LTS is max intersecting LTS
250734900,44.4854726,11.3480146,4,traffic_signals,,POINT (11.3480146 44.4854726),2.0,LTS 3-4 with traffic signals
250734904,44.4888024,11.3335485,4,traffic_signals,,POINT (11.3335485 44.4888024),2.0,LTS 3-4 with traffic signals
250734905,44.4901514,11.3299727,4,traffic_signals,,POINT (11.3299727 44.4901514),2.0,LTS 3-4 with traffic signals
250734907,44.4904964,11.3296641,4,,,POINT (11.3296641 44.4904964),3.0,Node LTS is max intersecting LTS
250734913,44.4990772,11.3272711,4,,,POINT (11.3272711 44.4990772),3.0,Node LTS is max intersecting LTS
250734916,44.4993232,11.3274163,4,,,POINT (11.3274163 44.4993232),3.0,Node LTS is max intersecting LTS
250734917,44.4994986,11.327527,3,,,POINT (11.327527 44.4994986),3.0,Node LTS is max intersecting LTS
250734919,44.5009244,11.3302198,4,,,POINT (11.3302198 44.5009244),3.0,Node LTS is max intersecting LTS
250734921,44.5032465,11.3348233,4,,,POINT (11.3348233 44.5032465),3.0,Node LTS is max intersecting LTS
250734925,44.50538,11.3414337,4,traffic_signals,,POINT (11.3414337 44.50538),2.0,LTS 3-4 with traffic signals
250734965,44.5022473,11.3395156,4,crossing,,POINT (11.3395156 44.5022473),3.0,Node LTS is max intersecting LTS
250734967,44.5020354,11.3395299,3,,,POINT (11.3395299 44.5020354),3.0,Node LTS is max intersecting LTS
250734970,44.50185,11.3401036,3,,,POINT (11.3401036 44.50185),3.0,Node LTS is max intersecting LTS
250734971,44.5019135,11.3402473,3,,,POINT (11.3402473 44.5019135),3.0,Node LTS is max intersecting LTS
250734972,44.5020514,11.340377,4,crossing,,POINT (11.340377 44.5020514),3.0,Node LTS is max intersecting LTS
250734974,44.5023733,11.3402835,3,,,POINT (11.3402835 44.5023733),3.0,Node LTS is max intersecting LTS
250734977,44.5024674,11.3398313,3,,,POINT (11.3398313 44.5024674),3.0,Node LTS is max intersecting LTS
250735011,44.493569,11.3423197,1,,,POINT (11.3423197 44.493569),1.0,Node LTS is max intersecting LTS
250735012,44.4928697,11.3420643,3,,,POINT (11.3420643 44.4928697),1.0,Node LTS is max intersecting LTS
250735013,44.492415,11.341957,3,,,POINT (11.341957 44.492415),1.0,Node LTS is max intersecting LTS
250735014,44.4921782,11.3418813,3,,,POINT (11.3418813 44.4921782),1.0,Node LTS is max intersecting LTS
250735019,44.4888883,11.3403149,3,,,POINT (11.3403149 44.4888883),3.0,Node LTS is max intersecting LTS
250735045,44.4913161,11.3401286,3,,,POINT (11.3401286 44.4913161),3.0,Node LTS is max intersecting LTS
250735090,44.4903807,11.3308039,3,,,POINT (11.3308039 44.4903807),3.0,Node LTS is max intersecting LTS
250735094,44.4900015,11.3340753,3,,,POINT (11.3340753 44.4900015),3.0,Node LTS is max intersecting LTS
250735096,44.4902485,11.3361482,4,,,POINT (11.3361482 44.4902485),3.0,Node LTS is max intersecting LTS
250735097,44.4903189,11.3370055,3,,,POINT (11.3370055 44.4903189),3.0,Node LTS is max intersecting LTS
250735098,44.490305,11.3377131,4,,,POINT (11.3377131 44.490305),2.0,Node LTS is max intersecting LTS
250735102,44.4899181,11.3418122,3,,,POINT (11.3418122 44.4899181),2.0,Node LTS is max intersecting LTS
250735103,44.489838,11.3427151,4,,,POINT (11.3427151 44.489838),2.0,Node LTS is max intersecting LTS
250761694,44.5089583,11.3404917,4,,,POINT (11.3404917 44.5089583),3.0,Node LTS is max intersecting LTS
250761695,44.5076467,11.3505273,3,,,POINT (11.3505273 44.5076467),2.0,Node LTS is max intersecting LTS
250761772,44.5109635,11.3472786,4,traffic_signals,,POINT (11.3472786 44.5109635),2.0,LTS 3-4 with traffic signals
250761907,44.5079046,11.3483923,3,,,POINT (11.3483923 44.5079046),3.0,Node LTS is max intersecting LTS
250761922,44.5077656,11.3494888,3,,,POINT (11.3494888 44.5077656),3.0,Node LTS is max intersecting LTS
250761923,44.5114909,11.3505114,4,,,POINT (11.3505114 44.5114909),3.0,Node LTS is max intersecting LTS
250761932,44.5108465,11.3481765,4,traffic_signals,,POINT (11.3481765 44.5108465),2.0,LTS 3-4 with traffic signals
250761933,44.5107214,11.3491058,4,,,POINT (11.3491058 44.5107214),3.0,Node LTS is max intersecting LTS
250761934,44.5105714,11.3502073,4,traffic_signals,,POINT (11.3502073 44.5105714),2.0,LTS 3-4 with traffic signals
250761935,44.5104345,11.3512578,4,,,POINT (11.3512578 44.5104345),3.0,Node LTS is max intersecting LTS
250761941,44.5097223,11.3564472,5,traffic_signals,,POINT (11.3564472 44.5097223),2.0,LTS 3-4 with traffic signals
250761954,44.5090823,11.3455587,4,,,POINT (11.3455587 44.5090823),2.0,Node LTS is max intersecting LTS
250761956,44.5086775,11.3485901,4,,,POINT (11.3485901 44.5086775),2.0,Node LTS is max intersecting LTS
250761957,44.5085269,11.3496791,4,,,POINT (11.3496791 44.5085269),3.0,Node LTS is max intersecting LTS
250761958,44.5083784,11.3507347,4,traffic_signals,,POINT (11.3507347 44.5083784),2.0,LTS 3-4 with traffic signals
250761994,44.5096398,11.3488339,4,,,POINT (11.3488339 44.5096398),2.0,Node LTS is max intersecting LTS
250761995,44.5094944,11.3499247,4,,,POINT (11.3499247 44.5094944),3.0,Node LTS is max intersecting LTS
250761996,44.5093521,11.350988,4,,,POINT (11.350988 44.5093521),2.0,Node LTS is max intersecting LTS
250762000,44.5076981,11.3402569,3,,,POINT (11.3402569 44.5076981),3.0,Node LTS is max intersecting LTS
250762010,44.5069164,11.3460777,3,,,POINT (11.3460777 44.5069164),3.0,Node LTS is max intersecting LTS
250762060,44.5072052,11.3439365,3,,,POINT (11.3439365 44.5072052),3.0,Node LTS is max intersecting LTS
250762063,44.508454,11.3442715,4,,,POINT (11.3442715 44.508454),2.0,Node LTS is max intersecting LTS
250762064,44.5132012,11.3455019,3,,,POINT (11.3455019 44.5132012),2.0,Node LTS is max intersecting LTS
250762065,44.5096901,11.3406765,3,,,POINT (11.3406765 44.5096901),3.0,Node LTS is max intersecting LTS
250762079,44.5091886,11.3444646,4,,,POINT (11.3444646 44.5091886),2.0,Node LTS is max intersecting LTS
250762081,44.5106925,11.3409435,3,,,POINT (11.3409435 44.5106925),3.0,Node LTS is max intersecting LTS
250762082,44.5102006,11.3447175,4,,,POINT (11.3447175 44.5102006),2.0,Node LTS is max intersecting LTS
250762083,44.5098968,11.3469564,4,,,POINT (11.3469564 44.5098968),3.0,Node LTS is max intersecting LTS
250762084,44.5101209,11.3453037,3,,,POINT (11.3453037 44.5101209),2.0,Node LTS is max intersecting LTS
250762086,44.5082488,11.345835,3,,,POINT (11.345835 44.5082488),2.0,Node LTS is max intersecting LTS
250762233,44.5117682,11.3412203,3,,,POINT (11.3412203 44.5117682),3.0,Node LTS is max intersecting LTS
250762235,44.511271,11.3450022,4,,,POINT (11.3450022 44.511271),3.0,Node LTS is max intersecting LTS
250762236,44.5118276,11.3510289,3,,,POINT (11.3510289 44.5118276),3.0,Node LTS is max intersecting LTS
250762238,44.5124457,11.343389,4,traffic_signals,,POINT (11.343389 44.5124457),2.0,LTS 3-4 with traffic signals
250762240,44.5119606,11.3468752,4,traffic_signals,,POINT (11.3468752 44.5119606),2.0,LTS 3-4 with traffic signals
250762241,44.5118819,11.3475503,3,traffic_signals,,POINT (11.3475503 44.5118819),2.0,LTS 3-4 with traffic signals
250762242,44.5117256,11.3488045,5,traffic_signals,,POINT (11.3488045 44.5117256),2.0,LTS 3-4 with traffic signals
250762243,44.5115446,11.3503262,4,,,POINT (11.3503262 44.5115446),3.0,Node LTS is max intersecting LTS
250762252,44.5121938,11.345241,4,,,POINT (11.345241 44.5121938),3.0,Node LTS is max intersecting LTS
250762485,44.5170138,11.3317091,3,,,POINT (11.3317091 44.5170138),3.0,Node LTS is max intersecting LTS
250762497,44.5122897,11.3515365,4,,,POINT (11.3515365 44.5122897),3.0,Node LTS is max intersecting LTS
250762498,44.5127884,11.3520898,3,,,POINT (11.3520898 44.5127884),3.0,Node LTS is max intersecting LTS
250762499,44.5150702,11.3531598,3,,,POINT (11.3531598 44.5150702),3.0,Node LTS is max intersecting LTS
250762502,44.5159842,11.3542788,3,,,POINT (11.3542788 44.5159842),3.0,Node LTS is max intersecting LTS
250762776,44.5004815,11.3473068,5,traffic_signals,,POINT (11.3473068 44.5004815),2.0,LTS 3-4 with traffic signals
250762843,44.4999557,11.3440472,3,,,POINT (11.3440472 44.4999557),3.0,Node LTS is max intersecting LTS
250762844,44.4994299,11.3467975,3,,,POINT (11.3467975 44.4994299),2.0,Node LTS is max intersecting LTS
250762891,44.5192759,11.3430576,3,,,POINT (11.3430576 44.5192759),3.0,Node LTS is max intersecting LTS
250762897,44.5167749,11.3422285,4,traffic_signals,,POINT (11.3422285 44.5167749),2.0,LTS 3-4 with traffic signals
250762899,44.5152934,11.3422865,3,,,POINT (11.3422865 44.5152934),3.0,Node LTS is max intersecting LTS
250762901,44.5136532,11.3420038,3,,,POINT (11.3420038 44.5136532),3.0,Node LTS is max intersecting LTS
250762995,44.4944107,11.345394,3,,,POINT (11.345394 44.4944107),3.0,Node LTS is max intersecting LTS
250763103,44.4971685,11.3460865,4,,,POINT (11.3460865 44.4971685),2.0,Node LTS is max intersecting LTS
250763104,44.4975875,11.3433665,4,,,POINT (11.3433665 44.4975875),3.0,Node LTS is max intersecting LTS
250763125,44.4974172,11.3448349,3,,,POINT (11.3448349 44.4974172),2.0,Node LTS is max intersecting LTS
250763126,44.4973458,11.3452602,3,,,POINT (11.3452602 44.4973458),2.0,Node LTS is max intersecting LTS
250763178,44.5028905,11.3441622,5,,,POINT (11.3441622 44.5028905),2.0,Node LTS is max intersecting LTS
250763179,44.5013975,11.3435071,5,traffic_signals,,POINT (11.3435071 44.5013975),2.0,LTS 3-4 with traffic signals
250763180,44.5001739,11.3429681,3,,,POINT (11.3429681 44.5001739),2.0,Node LTS is max intersecting LTS
250763181,44.4988272,11.3422581,3,,,POINT (11.3422581 44.4988272),2.0,Node LTS is max intersecting LTS
250763182,44.4977388,11.3419593,3,,,POINT (11.3419593 44.4977388),2.0,Node LTS is max intersecting LTS
250763183,44.4971623,11.3417518,4,,,POINT (11.3417518 44.4971623),2.0,Node LTS is max intersecting LTS
250763184,44.4965604,11.3416263,4,,,POINT (11.3416263 44.4965604),2.0,Node LTS is max intersecting LTS
250763245,44.5026594,11.3515897,3,,,POINT (11.3515897 44.5026594),3.0,Node LTS is max intersecting LTS
250763262,44.5030324,11.3506682,4,traffic_signals,,POINT (11.3506682 44.5030324),2.0,LTS 3-4 with traffic signals
250763263,44.5026903,11.3505334,3,,,POINT (11.3505334 44.5026903),3.0,Node LTS is max intersecting LTS
250763434,44.5051304,11.3435383,4,,,POINT (11.3435383 44.5051304),3.0,Node LTS is max intersecting LTS
250763448,44.5050553,11.3434325,3,bus_stop,6,POINT (11.3434325 44.5050553),3.0,Node LTS is max intersecting LTS
250763449,44.5055234,11.3436379,4,crossing,,POINT (11.3436379 44.5055234),,Node not found in edges
250763453,44.5052473,11.3428024,4,,,POINT (11.3428024 44.5052473),3.0,Node LTS is max intersecting LTS
250763454,44.5051625,11.3427756,3,,,POINT (11.3427756 44.5051625),3.0,Node LTS is max intersecting LTS
250763479,44.5045212,11.3410279,4,traffic_signals,,POINT (11.3410279 44.5045212),2.0,LTS 3-4 with traffic signals
250763483,44.5040829,11.3364747,4,,,POINT (11.3364747 44.5040829),3.0,Node LTS is max intersecting LTS
250763484,44.5037251,11.338794,3,,,POINT (11.338794 44.5037251),2.0,Node LTS is max intersecting LTS
250763485,44.5034592,11.3405414,4,,,POINT (11.3405414 44.5034592),3.0,Node LTS is max intersecting LTS
250763487,44.5038237,11.3381615,3,,,POINT (11.3381615 44.5038237),2.0,Node LTS is max intersecting LTS
250763500,44.5026519,11.3376365,4,,,POINT (11.3376365 44.5026519),3.0,Node LTS is max intersecting LTS
250763506,44.5021441,11.3374035,4,,,POINT (11.3374035 44.5021441),2.0,Node LTS is max intersecting LTS
250763508,44.5014271,11.3396118,5,,,POINT (11.3396118 44.5014271),3.0,Node LTS is max intersecting LTS
250763510,44.5007241,11.3417775,3,,,POINT (11.3417775 44.5007241),2.0,Node LTS is max intersecting LTS
250763522,44.5030738,11.3429329,3,,,POINT (11.3429329 44.5030738),2.0,Node LTS is max intersecting LTS
250763533,44.501679,11.342259,5,,,POINT (11.342259 44.501679),3.0,Node LTS is max intersecting LTS
250763540,44.5011667,11.3404386,3,,,POINT (11.3404386 44.5011667),2.0,Node LTS is max intersecting LTS
250763569,44.4986276,11.335576,4,traffic_signals,,POINT (11.335576 44.4986276),2.0,LTS 3-4 with traffic signals
250763571,44.499001,11.3384895,5,traffic_signals,,POINT (11.3384895 44.499001),2.0,LTS 3-4 with traffic signals
250763573,44.4989501,11.3393576,4,,,POINT (11.3393576 44.4989501),2.0,Node LTS is max intersecting LTS
250763584,44.4990626,11.3423566,3,,,POINT (11.3423566 44.4990626),2.0,Node LTS is max intersecting LTS
250763598,44.5009933,11.3409345,3,,,POINT (11.3409345 44.5009933),2.0,Node LTS is max intersecting LTS
250763599,44.4989038,11.3398434,5,traffic_signals,,POINT (11.3398434 44.4989038),1.0,LTS 1-2 with traffic signals or stop
250763741,44.4922384,11.3516392,4,crossing,,POINT (11.3516392 44.4922384),3.0,Node LTS is max intersecting LTS
250763742,44.4899237,11.3503461,3,traffic_signals,,POINT (11.3503461 44.4899237),2.0,LTS 3-4 with traffic signals
250763748,44.4937628,11.3506352,3,,,POINT (11.3506352 44.4937628),2.0,Node LTS is max intersecting LTS
250763750,44.4928092,11.3500463,3,,,POINT (11.3500463 44.4928092),3.0,Node LTS is max intersecting LTS
250763888,44.4860766,11.3580777,4,,,POINT (11.3580777 44.4860766),3.0,Node LTS is max intersecting LTS
250763893,44.4912188,11.3575393,3,,,POINT (11.3575393 44.4912188),3.0,Node LTS is max intersecting LTS
250763894,44.4942005,11.3571917,3,,,POINT (11.3571917 44.4942005),3.0,Node LTS is max intersecting LTS
250763923,44.4853552,11.3490215,3,,,POINT (11.3490215 44.4853552),3.0,Node LTS is max intersecting LTS
250763934,44.4867345,11.3498163,4,,,POINT (11.3498163 44.4867345),2.0,Node LTS is max intersecting LTS
250763935,44.4875292,11.3505689,3,,,POINT (11.3505689 44.4875292),,Node not found in edges
250763950,44.4893151,11.3495972,3,,,POINT (11.3495972 44.4893151),2.0,Node LTS is max intersecting LTS
250763961,44.4939744,11.3464569,3,,,POINT (11.3464569 44.4939744),3.0,Node LTS is max intersecting LTS
250764065,44.4932164,11.3471337,3,,,POINT (11.3471337 44.4932164),2.0,Node LTS is max intersecting LTS
250764068,44.4910979,11.349054,3,,,POINT (11.349054 44.4910979),3.0,Node LTS is max intersecting LTS
250764069,44.4907171,11.3495254,3,,,POINT (11.3495254 44.4907171),3.0,Node LTS is max intersecting LTS
250764070,44.4902448,11.3499935,3,traffic_signals,,POINT (11.3499935 44.4902448),2.0,LTS 3-4 with traffic signals
250764146,44.512012,11.3611215,3,,,POINT (11.3611215 44.512012),,Node not found in edges
250764446,44.5003536,11.3478096,4,,,POINT (11.3478096 44.5003536),3.0,Node LTS is max intersecting LTS
250764449,44.4983949,11.3469386,3,,,POINT (11.3469386 44.4983949),3.0,Node LTS is max intersecting LTS
251064723,44.4981997,11.3567365,5,traffic_signals,,POINT (11.3567365 44.4981997),2.0,LTS 3-4 with traffic signals
251064744,44.4957128,11.3599882,3,,,POINT (11.3599882 44.4957128),2.0,Node LTS is max intersecting LTS
251096176,44.4938978,11.345232,3,,,POINT (11.345232 44.4938978),2.0,Node LTS is max intersecting LTS
251147812,44.4940068,11.3445359,3,,,POINT (11.3445359 44.4940068),1.0,Node LTS is max intersecting LTS
251152051,44.4937182,11.3464386,4,,,POINT (11.3464386 44.4937182),3.0,Node LTS is max intersecting LTS
251153175,44.4947903,11.3568701,4,traffic_signals,,POINT (11.3568701 44.4947903),2.0,LTS 3-4 with traffic signals
251553829,44.4913045,11.3643911,5,,,POINT (11.3643911 44.4913045),1.0,Node LTS is max intersecting LTS
251623688,44.4969488,11.3336999,3,,,POINT (11.3336999 44.4969488),3.0,Node LTS is max intersecting LTS
251623690,44.4974644,11.3322072,3,,,POINT (11.3322072 44.4974644),3.0,Node LTS is max intersecting LTS
251623733,44.4931986,11.3358428,4,traffic_signals,,POINT (11.3358428 44.4931986),2.0,LTS 3-4 with traffic signals
251623734,44.4934442,11.3359896,3,,,POINT (11.3359896 44.4934442),3.0,Node LTS is max intersecting LTS
251623838,44.4955379,11.3345375,2,,,POINT (11.3345375 44.4955379),3.0,Node LTS is max intersecting LTS
251623839,44.4955384,11.3346386,3,,,POINT (11.3346386 44.4955384),3.0,Node LTS is max intersecting LTS
251624019,44.4954168,11.3286767,3,,,POINT (11.3286767 44.4954168),1.0,Node LTS is max intersecting LTS
251624027,44.4955036,11.3329033,3,,,POINT (11.3329033 44.4955036),1.0,Node LTS is max intersecting LTS
251808469,44.4883181,11.3732924,2,,,POINT (11.3732924 44.4883181),1.0,Node LTS is max intersecting LTS
251808471,44.4913612,11.3644877,3,,,POINT (11.3644877 44.4913612),1.0,Node LTS is max intersecting LTS
251810485,44.4984113,11.4215951,3,,,POINT (11.4215951 44.4984113),4.0,Node LTS is max intersecting LTS
251844569,44.4906442,11.3508723,3,,,POINT (11.3508723 44.4906442),2.0,Node LTS is max intersecting LTS
251844761,44.4944271,11.3494202,3,,,POINT (11.3494202 44.4944271),3.0,Node LTS is max intersecting LTS
251844784,44.493105,11.3492545,3,,,POINT (11.3492545 44.493105),3.0,Node LTS is max intersecting LTS
251844955,44.4944438,11.3492182,3,,,POINT (11.3492182 44.4944438),3.0,Node LTS is max intersecting LTS
251845011,44.4955534,11.3488138,4,,,POINT (11.3488138 44.4955534),2.0,Node LTS is max intersecting LTS
251845108,44.4914677,11.3458863,3,bus_stop,902,POINT (11.3458863 44.4914677),3.0,Node LTS is max intersecting LTS
251845110,44.4913888,11.3441353,3,,,POINT (11.3441353 44.4913888),3.0,Node LTS is max intersecting LTS
251845163,44.4912881,11.3417409,4,,,POINT (11.3417409 44.4912881),3.0,Node LTS is max intersecting LTS
251845188,44.4915727,11.3390125,3,,,POINT (11.3390125 44.4915727),3.0,Node LTS is max intersecting LTS
251845190,44.4918872,11.3382313,3,crossing,,POINT (11.3382313 44.4918872),3.0,Node LTS is max intersecting LTS
251845191,44.4921332,11.3378138,3,,,POINT (11.3378138 44.4921332),3.0,Node LTS is max intersecting LTS
251845195,44.4929737,11.3362964,3,,,POINT (11.3362964 44.4929737),3.0,Node LTS is max intersecting LTS
251845263,44.4927459,11.3356155,3,,,POINT (11.3356155 44.4927459),2.0,Node LTS is max intersecting LTS
251845270,44.4900257,11.3344442,3,,,POINT (11.3344442 44.4900257),3.0,Node LTS is max intersecting LTS
251845290,44.4918316,11.3362397,3,,,POINT (11.3362397 44.4918316),2.0,Node LTS is max intersecting LTS
