node,coordinates,degree_centrality,closeness_centrality,betweenness_centrality
3248974977,"(666141.2552911025, 5101779.854141822)",6,7.456258763975926e-05,0.0018075931045690823
441595373,"(666219.9976671223, 5101623.039965325)",4,7.246411296354568e-05,0.0010603251419068686
392404721,"(666424.2636093382, 5101784.176692744)",6,7.05761816707383e-05,0.0011102529699580752
1231194986,"(666379.0806880814, 5101946.309836291)",2,7.026189936529578e-05,0.0
266156492,"(666259.0554700606, 5101409.261223896)",6,7.048920220946363e-05,0.0009317806966056726
1309397280,"(666190.1646903561, 5101281.671506322)",2,6.911520354388816e-05,0.0
266156495,"(666274.5797125564, 5101375.980104388)",6,7.025304824765422e-05,0.0008493281829638384
322508793,"(666249.9885950325, 5101479.508273223)",6,7.112598781402554e-05,0.0010188168005609752
11364948213,"(666330.4389037185, 5101335.928057413)",6,6.968506478056203e-05,0.00019578478624672407
266156497,"(666275.9382896828, 5101353.490507367)",4,7.012149841721381e-05,0.0005958282231852399
322508787,"(666191.1124163746, 5101457.893554875)",2,6.958995602198814e-05,0.0
11364948212,"(666327.7792907043, 5101328.340001523)",2,6.960984389594632e-05,0.0
441595384,"(666352.5526988923, 5101307.795210103)",4,6.96977961521148e-05,0.00014954105006388115
427418394,"(666273.8294613634, 5101201.987001332)",6,7.064357075917493e-05,0.0010591175029364885
414087658,"(666277.7856848522, 5101185.3714947)",6,7.04821383143301e-05,0.0009674139763189293
427418383,"(666120.4678427806, 5101306.3300829865)",6,7.260539443431397e-05,0.002031715490445342
266156533,"(666134.0225028003, 5101440.074605032)",6,7.317723512480208e-05,0.0017635879186727974
466579085,"(666084.2449858788, 5101500.717293438)",6,7.392550170500762e-05,0.0018989318471824555
457105791,"(666147.3646325108, 5101474.691169425)",2,7.27552777069575e-05,0.0
672409341,"(666120.9763042866, 5101276.59045385)",4,7.276591822382538e-05,0.001832924068338028
1311840845,"(666062.0485784421, 5101585.064385136)",4,7.479343515163098e-05,0.0019386117370291055
466579096,"(666056.7193337712, 5101449.729644761)",4,7.331974691929155e-05,4.9343267348846286e-05
266156538,"(666472.4109517512, 5103181.425343109)",6,7.78898960241371e-05,0.0016421692230185903
1311975192,"(666473.3268169799, 5103179.615549957)",4,7.786620208129518e-05,0.0009693081342537092
2799567806,"(666457.939718237, 5103199.346159084)",4,7.81628284854234e-05,0.001682311323653153
275606865,"(666502.9099064976, 5103186.74275787)",6,7.754074960761047e-05,0.0005844632755765608
266156541,"(666479.8485397865, 5103140.265204379)",5,7.74003360622054e-05,0.0009271517915090755
278998437,"(666540.8841619499, 5103228.709711589)",4,7.667825846851177e-05,4.9343267348846286e-05
275606869,"(666568.53252179, 5103162.357156301)",3,7.687972497800591e-05,0.00044276848021141486
348410349,"(666484.8091152428, 5103094.82405987)",4,7.687566371624083e-05,0.0001973186916556307
266156552,"(666582.1216246141, 5103129.580382054)",4,7.654750356737175e-05,0.0010966268146712737
279136906,"(666482.3036558644, 5103069.2833968)",4,7.65843344296618e-05,0.00014800261317666165
266156553,"(666630.1099138062, 5103103.883971505)",6,7.618259478595914e-05,0.0041098582419451975
5355611182,"(666720.7274261988, 5103263.112777743)",4,7.431464078666121e-05,0.0036651253658851533
279390666,"(666566.4249957546, 5102789.669054851)",4,7.421582253682184e-05,0.003416118366853766
430781927,"(666783.2655769605, 5103313.385718884)",4,7.350871323451733e-05,0.003631592426369912
430764610,"(666567.3615884292, 5102575.526745966)",6,7.311943293891434e-05,0.0034615532341577613
266156571,"(666802.7811032771, 5103517.331505304)",4,7.399312218945402e-05,0.00035878659263898687
430781923,"(666797.694561026, 5103469.727831752)",4,7.369615742341662e-05,0.0003307684622305089
266156573,"(666781.9181474899, 5103542.616719302)",4,7.4200033403105e-05,0.0003875728086214964
430781924,"(666799.9800199769, 5103424.83690924)",4,7.342023964095793e-05,0.00030357506087497335
1999373915,"(666779.1683235958, 5103553.260580395)",4,7.427082594856982e-05,0.00041665130495518603
1999373916,"(666778.706403662, 5103579.143506387)",4,7.44390326112507e-05,0.0004460787251189667
4020139709,"(666373.4743283747, 5104192.626213574)",4,7.132057644600948e-05,0.005683278141740074
266156622,"(666357.7876417628, 5104501.267650973)",2,6.616395407254774e-05,0.005589780149710618
266156625,"(666330.3090534087, 5104500.67992045)",3,8.043751933167299e-05,0.005609741311678813
1758276715,"(666300.5111297528, 5104498.295069563)",4,8.066846244887088e-05,0.005649681761528452
10249227044,"(666294.5547642333, 5104497.3556671)",4,8.071521209317344e-05,0.005689622211378092
266156629,"(666282.8487117876, 5104505.289137627)",5,8.075403577483234e-05,0.005541748745333348
442208377,"(666287.6101099609, 5104496.333949488)",6,8.076968755957156e-05,0.006021262983183829
11341928940,"(666278.4400485681, 5104427.372573863)",4,8.368406240489154e-05,0.005302914915114355
266156639,"(666176.708671645, 5104401.084171399)",4,8.398713798390408e-05,0.005332811343283517
415590727,"(666138.820289046, 5104409.98929783)",4,8.411834547060272e-05,0.005363469059809242
266156641,"(666133.4744379467, 5104411.368114522)",4,8.413776562625995e-05,0.005394484763121684
3920435005,"(666040.4072784737, 5104467.694168132)",4,8.463161358290463e-05,0.005427648387154426
266156655,"(666031.6655137673, 5104482.212558597)",6,8.473306588564739e-05,0.005470187639816497
266156646,"(665820.8288119786, 5104590.566826109)",6,8.663908352765357e-05,0.004863771617553236
291722412,"(665817.7636242778, 5104491.317108348)",6,8.538716473627534e-05,4.078783629414688e-05
266156648,"(665878.5320293742, 5104551.5847622575)",6,8.606028624339022e-05,0.004770529654048457
266156659,"(665807.2253824167, 5104612.6484801145)",4,8.686885042081699e-05,0.004903564794357708
291722411,"(665810.2866758364, 5104471.580047585)",4,8.519429063664385e-05,4.483897790585307e-06
291722755,"(665883.989708374, 5104518.231555566)",6,8.558228818937131e-05,0.00015199031409198762
292038117,"(665905.954938485, 5104552.50254387)",4,8.584538437317568e-05,0.004528079704135793
291722818,"(665886.5787328879, 5104532.12186861)",4,8.575746271939063e-05,0.00018850270059794124
11140398203,"(665805.4678315315, 5104614.980470872)",4,8.689660374716588e-05,0.004944162308562714
3819820404,"(665917.8535608527, 5104553.468493627)",4,8.575313637108247e-05,0.004490010754829368
266156650,"(665927.3936124328, 5104553.514681951)",5,8.568058648778662e-05,0.004463993272096023
266156653,"(666009.3698600314, 5104512.931785542)",4,8.493497316821409e-05,0.0043065425266370265
291723749,"(665948.5908883632, 5104446.2025837945)",4,8.48977037740283e-05,0.0011943526759666378
291722802,"(665933.9350966578, 5104440.7258422095)",6,8.5034725390698e-05,0.0013272020256650606
3819821577,"(665790.4120852307, 5104634.966046479)",4,8.716890991925598e-05,0.004985969727477257
1028832231,"(664221.979748259, 5104585.124499351)",2,0.00010314892766578136,0.008132220434886336
892579040,"(664229.6243372366, 5104570.952488072)",2,0.00010282019458390065,0.008132206840451397
266157700,"(664235.591219024, 5104300.910576149)",5,0.0001045521633888926,0.011284362064102146
889555458,"(664227.5102588693, 5104304.463910015)",2,0.00010436788231400654,0.007462757954856108
889555581,"(664230.561644617, 5104292.492978074)",2,0.00010434674637295321,0.00011860464762191462
889555393,"(664247.5626526664, 5104295.982411991)",4,0.00010460073572838656,0.011116536499045834
1638162381,"(664188.6116387624, 5104320.892258135)",2,0.00010349122704288817,0.007462744360421169
1638162350,"(664219.9912301913, 5104271.619254768)",2,0.00010385861332258119,0.00011859105318697601
983735557,"(664259.6590040883, 5104290.724052701)",4,0.00010465038918345864,0.011319952294771432
4264444575,"(663783.6500589588, 5104580.481779248)",2,9.934063579798103e-05,0.0003008153905824353
3030725734,"(663755.5931434741, 5104588.862702754)",2,9.878827271266608e-05,0.0003008017961474966
1150135261,"(663777.2457325992, 5105005.046878171)",2,9.708512808382876e-05,0.0051944154641301405
2960209011,"(663374.128449372, 5105569.610013765)",4,9.29788888402655e-05,0.0004407270492314667
2960209005,"(663387.7555489494, 5105542.732093788)",3,9.293055345749482e-05,0.004780711885817477
1272986441,"(662760.9214432718, 5106639.062440821)",4,8.001063989399062e-05,0.005313704364977299
1650794771,"(662739.8805259159, 5106663.332484543)",4,7.967985036683434e-05,0.0002526525733340917
1588994309,"(662735.2654625983, 5106681.622300945)",4,7.958865855800953e-05,0.0049454469826644126
1272986457,"(662799.7613000572, 5106575.682547225)",4,8.065068040683726e-05,0.005349151854079728
6528049961,"(662495.2524153633, 5106616.498587788)",6,7.704467109340844e-05,0.00022470014936115036
267355277,"(664890.0061385215, 5097463.776755792)",4,5.808469536875791e-05,0.0029533660672825925
6205669632,"(664893.0496779352, 5097462.079251334)",4,5.8064084513849896e-05,0.0006517308053919661
1685067846,"(664901.7817361755, 5097490.409115222)",2,5.78959991240022e-05,0.002588921923969987
267362929,"(664948.086132152, 5097439.458602053)",6,5.771626893097964e-05,0.0006096537635178076
2824722648,"(664923.1154905236, 5097566.88539552)",5,5.8993248195476265e-05,0.00842083368724179
6049575400,"(664999.9293179398, 5097773.631752794)",2,6.017773188870505e-05,0.006228298297211832
267357995,"(664702.0399180321, 5100075.734477948)",4,7.568958444086754e-05,0.007871347759892698
2316499421,"(664584.5968631046, 5100144.430214039)",2,7.475866765233503e-05,0.0044474171244275424
267358002,"(664991.6643162741, 5099894.863888284)",3,7.602586253616575e-05,0.010727384470232302
1429965126,"(664976.8417852132, 5099912.801074526)",4,7.662871889626889e-05,0.006939666755809908
301752264,"(664974.5081275152, 5099890.357095677)",4,7.64438002958164e-05,0.004282595929492663
11275409280,"(664976.2307273276, 5099917.109782746)",4,7.665893296208932e-05,0.006954142563280373
301752262,"(665008.4174765268, 5099867.016329446)",3,7.599683270107497e-05,0.010382998915671618
1933447010,"(665009.6460852388, 5099870.295843337)",3,7.595793718158659e-05,0.010382985321236679
267362926,"(664998.3722745746, 5097553.467686445)",2,5.69268337623321e-05,0.0
267362931,"(664964.9425530399, 5097431.982399845)",6,5.772457731837305e-05,0.0005635187828144737
7140977136,"(664967.0175156858, 5097429.425120992)",4,5.7703879519310056e-05,6.306684941937443e-05
272399242,"(665014.2270685767, 5097441.918705096)",8,5.8005514570650695e-05,0.0028518303655956827
6205669592,"(664993.1938518544, 5097394.168986663)",4,5.7646824702455086e-05,6.065383721777092e-05
272399243,"(664997.8235166363, 5097389.367488368)",6,5.768330489021771e-05,0.002220801618876065
281048133,"(665023.6258373966, 5097438.101052874)",4,5.794452308848031e-05,0.0005537681743547546
7142751575,"(665023.8579011159, 5097474.275464134)",4,5.81779360283824e-05,0.002440758443313218
6049575407,"(665096.6051348301, 5097638.719778579)",4,5.907381923665803e-05,0.0008617399020627905
6205669692,"(665071.322616194, 5097609.9684255095)",4,5.8946336451016605e-05,0.002726767228508349
6205669611,"(665161.7221131591, 5097574.098898158)",4,5.850167305931146e-05,0.0008158609498841338
6188371467,"(665056.4346158551, 5097570.8664000705)",4,5.8717591731050126e-05,0.0026855579647311056
267578036,"(664404.8781122676, 5101742.472096605)",5,9.11645027442243e-05,0.006540676887579135
1555876685,"(664396.9452142743, 5101749.920778995)",4,9.123805032304456e-05,0.006411640776880992
9010821211,"(664424.7449606799, 5101721.544279085)",4,9.097142045618729e-05,0.006510619591929865
1555876706,"(664352.3332027174, 5101795.315431406)",4,9.191931443235846e-05,0.0064393349065900995
1275080962,"(664604.1664474931, 5102210.638780948)",6,9.483407070377711e-05,0.00014801167613328738
1275080883,"(664593.3284206396, 5102330.461682644)",2,9.201139709315328e-05,0.0
464739940,"(664532.3614107365, 5102207.117254884)",4,9.360698319967333e-05,4.9343267348846286e-05
445052386,"(664932.7846719185, 5100801.398025466)",6,8.321673928036087e-05,0.0062303907073228
267587833,"(664951.3542630058, 5100749.305212044)",6,8.274694038367487e-05,0.005345578783430029
1333713489,"(664956.1757287309, 5100734.368877531)",4,8.263287251074775e-05,0.004532570399143848
1747311252,"(664964.6810417552, 5100749.840220145)",4,8.257230261573116e-05,0.0009359723140450778
428753425,"(664941.3638186336, 5100777.9900206365)",4,8.299714864619846e-05,0.005175084177647436
9432839725,"(664980.8752440067, 5100662.738462961)",4,8.209736236539904e-05,0.004505723655879247
431505012,"(664993.3930380527, 5100751.243455695)",6,8.219832580593665e-05,0.0008871411037455858
267587836,"(665086.3042687015, 5100755.735726084)",2,8.100775622297838e-05,0.0
6832384926,"(665073.4042482686, 5100755.167423702)",4,8.117104654695219e-05,4.9343267348846286e-05
431473138,"(665013.3516529014, 5100752.212046929)",6,8.193998156924312e-05,0.0004930973440933104
6518391959,"(663533.9476574814, 5105217.391913818)",4,9.541480451850309e-05,0.0002446952974166912
6518391994,"(663565.705267616, 5105228.287896675)",6,9.590332492510708e-05,0.00027587639968755273
6518391953,"(663518.5528879984, 5105249.59274447)",4,9.479252896457999e-05,9.867747174106683e-05
6518391943,"(663555.6680599302, 5105252.792704169)",4,9.543598288547423e-05,4.9343267348846286e-05
482802904,"(663557.4313622677, 5106297.395173754)",2,8.290285629134965e-05,0.001346456277016447
311375307,"(663570.5353887513, 5106292.473810088)",3,8.293739895937103e-05,0.018778183302792982
267587881,"(663128.0576903438, 5106747.730135349)",4,8.013412915881028e-05,0.0011189851286669765
1616878394,"(663095.4703686793, 5106733.111561535)",4,8.045170512980304e-05,0.0011534810073237027
1616878427,"(663128.7560593288, 5106754.931178432)",4,8.007116776284028e-05,0.001084570816619882
432873019,"(663074.8897499278, 5106723.092411927)",4,8.065721724542725e-05,0.0011880629840683736
1616878452,"(663128.8689253875, 5106780.106287163)",4,7.985338280940787e-05,0.0010501904906601337
267587882,"(663096.9370247399, 5107167.091495086)",6,7.696991934975854e-05,0.0037542708729950973
10020483638,"(663098.0625157779, 5107145.673924894)",4,7.71105579296857e-05,0.0010140859372023386
9969596178,"(663112.3836267826, 5107155.71605216)",4,7.675089750603299e-05,0.002820577892541393
432873015,"(663083.1250142286, 5107178.955102371)",4,7.684733828272248e-05,0.0036247023135951924
1775942849,"(663101.9030181527, 5107072.683334416)",4,7.759588033548981e-05,0.001003885579520067
9969596195,"(663209.74553083, 5107142.435795464)",4,7.5643918642663e-05,0.002811628222873474
1454331957,"(663067.9253916207, 5107183.94407366)",4,7.674527739395366e-05,0.0035962582242253047
267587883,"(663028.5587985271, 5107198.987640703)",6,7.649005613958846e-05,0.003900087047885799
321463586,"(662976.972631672, 5107220.7007540725)",4,7.590905231555062e-05,0.0016608864941899015
1454331969,"(663030.1112818518, 5107217.140751549)",4,7.638256504246951e-05,0.002497642090574681
9969596214,"(662974.8370486409, 5107222.189560296)",4,7.588719373046758e-05,0.001618601004313351
2167545590,"(663017.4158818651, 5107276.709927451)",4,7.60855278014507e-05,0.0024711306767052324
3125719623,"(663228.7313494565, 5108082.071219484)",4,7.317537305052706e-05,0.001999680204512504
267587897,"(663216.1129679307, 5108070.906496341)",4,7.356612661575864e-05,0.0022229642669008825
3125719622,"(663240.9635156903, 5108074.01300558)",3,7.33892989045147e-05,0.00040271247766479655
3125719621,"(663230.7737932655, 5108072.730403208)",4,7.34810782910156e-05,0.00031303225611393397
267587890,"(663241.2892710578, 5108104.819800607)",3,7.337097980821348e-05,0.0043962793916668
432853075,"(663237.2113938626, 5108104.033189339)",3,7.33280874585767e-05,0.004396265797231861
6159300582,"(663229.2591565305, 5108108.769550889)",2,7.323252825099098e-05,0.0037561423735383128
267587892,"(663257.0121029585, 5108093.163069887)",3,7.341640918496524e-05,0.0024382978505893297
10298380124,"(663260.2017913499, 5108105.833957769)",2,7.328008413705206e-05,0.0004313400919063556
432853076,"(663269.1036059022, 5108114.542863883)",4,7.338756215079113e-05,0.0028075362979569523
267587893,"(663245.685210338, 5108074.727782999)",3,7.366592861746228e-05,0.002438311445024268
9969486972,"(663182.8607470902, 5108061.217099901)",4,7.373517641385581e-05,0.0022445907471490565
9969486977,"(663176.0724563426, 5108059.402330887)",4,7.377273236399338e-05,0.002267737538371199
432853078,"(663236.0859317684, 5108050.356705806)",3,7.382999169782048e-05,0.0020109454595983
267587910,"(663041.6528844542, 5107928.081640442)",3,5.94125374456349e-05,0.010160034322504296
267587934,"(663012.8191890132, 5107898.152653805)",4,7.218767788146685e-05,0.0026217434213901074
282242306,"(663066.4137868078, 5107835.544203428)",3,7.139110621742938e-05,0.012712165174052088
282242301,"(663030.5175070001, 5107886.369878811)",2,7.197562371190182e-05,0.002575162090072956
6159301356,"(662985.0202178133, 5107949.004459039)",4,7.267016037596637e-05,0.00262357867010682
433870206,"(663071.4385612755, 5107814.363555965)",3,7.117832429848507e-05,0.012712151579617149
267587940,"(662982.5027044743, 5107954.986082743)",4,7.272410697161031e-05,0.0026570866864913407
2314676455,"(662980.5922744864, 5107976.560743279)",3,7.250380402826514e-05,5.538146220074616e-05
2314676458,"(662993.4933762805, 5108004.487936051)",5,7.330844170208043e-05,0.0026864280085671767
3125436287,"(662969.4123865374, 5107992.185685015)",6,7.307106573273289e-05,0.00267637718966923
268262964,"(659752.7119041219, 5105895.330792866)",4,5.731368554065737e-05,0.010073220260986324
4057419505,"(659826.9920408222, 5105900.7197619835)",6,5.769796489082338e-05,0.010847910464658874
11168926627,"(659704.8349983839, 5105915.233115061)",5,5.704334039943062e-05,0.010338547379161515
11171189613,"(659879.2345162472, 5105904.535676593)",4,5.736763913615967e-05,0.0007586940852281166
11168926778,"(659837.6535461381, 5105897.694950976)",4,5.775518111428041e-05,0.01081467207123397
11168926628,"(659694.9898501625, 5105922.570948052)",5,5.696997516789843e-05,0.008516582691123164
268262981,"(659658.8134247438, 5105401.204561514)",6,5.7529359730589776e-05,0.015385925434995635
1363981837,"(659662.685285712, 5105401.961097388)",6,5.7549616982154874e-05,0.01499116343603077
1363981864,"(659649.5254847596, 5105423.699796818)",4,5.7386193078187454e-05,0.0016838271031488082
11172008699,"(659585.7924006653, 5105369.434080494)",4,5.7082017633772745e-05,0.014312989188944048
1363981771,"(659764.036649307, 5105274.19043815)",6,5.650722114401091e-05,0.0002466438330912255
442730245,"(659978.201133064, 5105622.776275062)",4,6.120199692933325e-05,0.015048205685033183
11174830461,"(659620.6384669639, 5105473.103240883)",6,5.705206835410743e-05,0.0016401708410826144
11172008572,"(659552.0096941818, 5105347.254887518)",4,5.6859469855811775e-05,0.014270044368972975
268262986,"(659093.7913706006, 5105060.285048557)",4,5.4054525146214255e-05,0.013970654128319937
1346805282,"(659157.2251131716, 5104833.518266974)",4,5.274282336234846e-05,0.013929741676372186
441146574,"(659380.0914731021, 5105264.679499796)",4,5.5831610215603594e-05,0.014012477407408576
1409967293,"(659173.7763301518, 5104821.816998985)",4,5.265297079100088e-05,0.013888826958685279
11176966703,"(659439.434402308, 5105286.375446354)",4,5.616529505232663e-05,0.014055293080247732
268263001,"(659395.5633682292, 5103600.07670693)",6,4.600030441656936e-05,0.00020463929487007292
1363980430,"(659450.4929340807, 5103663.983848504)",6,4.633828959094146e-05,0.00025213598480642446
430284332,"(659298.6664626772, 5103550.4369826745)",6,4.640664687550592e-05,0.00020075128647763007
1363980351,"(659372.8987229303, 5103529.501433451)",2,4.558692331087108e-05,0.0
1363980455,"(659537.9935093173, 5103750.861267718)",4,4.684491693165e-05,0.00029673706010085186
1363980401,"(659503.2600324147, 5103633.08758808)",6,4.6269282690372264e-05,0.00014947534362834454
430284331,"(659252.8676327576, 5103562.992801274)",6,4.6585511703214024e-05,0.0004759524958965651
1363980338,"(659315.1684912369, 5103440.384731634)",2,4.589147469124769e-05,0.0
268263015,"(660659.0337209089, 5104133.501242409)",6,4.714653438167711e-05,0.0014202491356023858
268924319,"(660677.5729048059, 5104161.703172864)",4,4.7267276455522354e-05,0.0014552140222644943
430284271,"(660728.294813545, 5104120.34613611)",4,4.676279843130909e-05,0.0009147763242366262
268926184,"(660605.1083769517, 5104089.543486193)",4,4.689174887870732e-05,0.00042114653144155353
4597710487,"(660516.131408914, 5103974.871592492)",4,4.5772801340105446e-05,0.0008715550840884679
1777818155,"(659868.4924696264, 5103525.664071894)",6,4.464292053561639e-05,0.0017350010877360542
268263029,"(660676.6333205317, 5103777.980351346)",4,4.316289326366719e-05,0.0013229628277033703
4597710479,"(660704.6889277034, 5103803.051018121)",4,4.3290863100677396e-05,0.0013696279913693102
430284266,"(660612.9728384749, 5103740.7060884815)",4,4.291398223309581e-05,0.0012762931325591175
430284280,"(660496.5080397339, 5103857.396726394)",6,4.487485702072677e-05,0.0018039067469615621
1371177665,"(660558.5870403466, 5103563.641841013)",4,4.18911447789795e-05,0.001229618905936552
268432523,"(664225.8884671454, 5103614.9198471205)",3,0.00010082671652520264,0.00019368444604870861
268433064,"(664353.7188994056, 5103704.391468411)",3,0.00010181399132257119,0.006328173212097075
1252265103,"(664445.1511998186, 5103755.567837597)",2,0.0001058103516781191,0.00012881406826081173
268440168,"(664459.1596857852, 5103793.456195722)",3,0.00010493880819760865,0.00012880047382587314
1366801188,"(664499.7501930955, 5103913.276147609)",2,0.00010231942518157713,0.00010282150865818686
268440170,"(664418.9428344278, 5103892.04697978)",3,0.00010484535475837155,0.0001618304192483858
1366801193,"(664494.6628850352, 5103916.853647317)",2,0.0001031846070427922,0.00016181682481344718
268440173,"(664322.7722030315, 5103836.674924826)",4,0.00010254807334120886,0.0007119586836483272
2477753728,"(664322.4365169017, 5103839.1009017015)",4,0.00010249843816805232,0.00014800261317666165
2477632097,"(664321.9265979612, 5103842.834203356)",4,0.00010242214055838872,9.867747174106683e-05
914014245,"(665060.9011289151, 5104453.3298568325)",5,9.426230443373479e-05,0.00412268912278809
268588247,"(665024.8530457129, 5104419.707079526)",4,9.443944305419717e-05,0.004150365126583946
268588707,"(665054.7469519821, 5104450.529556283)",6,9.427854346722929e-05,0.004201564034301913
10966218357,"(665009.0745098924, 5104424.898498079)",4,9.450392260384694e-05,0.004161399276275786
1307181065,"(665042.557661854, 5104475.952939132)",4,9.379793599463638e-05,9.867747174106683e-05
268588251,"(664992.5257433145, 5104433.994136029)",6,9.45774980525802e-05,0.004202805659359639
583553418,"(664937.0868073797, 5104642.324877835)",2,9.098868098800254e-05,0.0
268588253,"(664977.9658049522, 5104429.244992114)",4,9.469446853597739e-05,0.00419752422138599
268588256,"(664941.3754653345, 5104375.7171108425)",6,9.52622400337153e-05,0.004254804372999828
268588282,"(664903.1061977134, 5104258.957804055)",4,9.658684725713426e-05,0.004270802757183417
1366801539,"(664895.2426675811, 5104426.948189566)",2,9.40478888040481e-05,0.0
268588291,"(664848.0397469016, 5104269.022359074)",4,9.746229566046755e-05,0.004304961040705835
268588298,"(664796.7271127942, 5104205.438803503)",6,9.861296969923988e-05,0.004376166425175124
268588302,"(664754.0172551214, 5104239.54006953)",5,9.939536296442617e-05,0.004531233613041551
1366801285,"(664772.01199346, 5104204.498537833)",4,9.828565748246228e-05,4.851853829590387e-05
1366801311,"(664716.256966077, 5104290.529802768)",4,0.00010030582885597907,0.004564925154297743
268588507,"(664764.1301930315, 5104205.7994657615)",4,9.825627642171573e-05,0.00015736691311020841
268588377,"(664699.9066251355, 5104304.93507026)",4,0.00010062393218256377,0.004602087807941593
9032278739,"(664623.3553516509, 5104335.084368333)",4,0.00010186716236375453,0.00463974212698239
1307181279,"(664761.9199034226, 5104210.888119839)",2,9.8153287077035e-05,0.00012848553608312864
268588520,"(664790.513196449, 5103992.886223875)",3,9.744115577725647e-05,0.00012371162368051962
914014399,"(664774.3998898724, 5104186.717290694)",2,9.320181846919408e-05,0.0001063945793078852
9029211430,"(664783.2434408653, 5103986.353865602)",4,9.762019571772534e-05,0.0001583298522516934
1366801276,"(664770.5593459721, 5104193.730237467)",2,9.307032509907472e-05,0.00010638098487294659
10981990859,"(664781.9829372999, 5103985.163763762)",4,9.765201249541748e-05,0.00019294128360539784
268588524,"(664764.3293553689, 5103965.566903881)",4,9.815739594025481e-05,0.0002968254239279528
9029211368,"(664766.4091835172, 5103972.282620599)",4,9.802639418063549e-05,0.0002621777407477454
9029207602,"(664776.3279077745, 5103980.175682039)",4,9.779067129075676e-05,0.00022755498069825875
10098314782,"(664567.4862331259, 5104062.6086528385)",4,0.00010576502889504104,0.02310660154098539
1201745430,"(664519.0387004942, 5104243.211002772)",4,0.00010487166456834329,4.9343267348846286e-05
268588710,"(665014.1596709746, 5104533.852241449)",4,9.271656550456891e-05,4.9343267348846286e-05
1307179805,"(665053.482804156, 5104488.1096982565)",2,9.365476035453283e-05,0.00010390226623580645
268588717,"(664990.0440392644, 5104670.66375489)",2,9.045765551176026e-05,0.0
268767923,"(664453.7902101348, 5104841.987060035)",6,0.00010033294545581324,0.009799056760101036
1366801711,"(664445.6949628072, 5104847.541030286)",4,0.0001002969003287367,0.009780110649274925
8916013998,"(664451.2657254247, 5104735.893452769)",4,9.962910086271643e-05,1.6823113236531532e-05
8916113536,"(664411.9841714858, 5104856.9907606095)",4,0.00010016905315737227,0.00977056735594802
8916013920,"(664469.1590787176, 5104586.2166650165)",4,0.00010003866959376099,2.2446677822803753e-05
268767934,"(664546.8149592429, 5104563.511244473)",6,0.0001014692675631938,0.019080031870430753
1366801612,"(664571.6078634642, 5104498.753469839)",4,0.000101958267871654,0.01908435036926292
7640225289,"(664504.7785553283, 5104688.559249399)",2,9.934978450908684e-05,0.0
11018048408,"(664632.9103804874, 5104462.902918132)",4,0.0001017527883111281,0.0005915210530488566
9032294139,"(664650.2593162953, 5104496.433936116)",4,0.0001009447969989579,0.0005422774782228934
4144327218,"(664194.0956794532, 5105209.905769359)",4,9.704043719759644e-05,0.008342410790689675
1583413435,"(664169.3323040488, 5105249.459967267)",4,9.69247228867727e-05,0.008344932558370788
268768021,"(664109.2180633732, 5105346.687050939)",6,9.777678833152078e-05,0.013901098201956532
6426063475,"(664096.4836123809, 5105343.178320673)",4,9.791755567904824e-05,0.012890071012615382
10201647887,"(664107.5849378752, 5105364.677635804)",4,9.747630751154426e-05,0.006527009948987517
9156063646,"(664032.6595938697, 5105315.657750794)",4,9.868409479190227e-05,0.01291975446130384
10197652689,"(664107.0485856222, 5105370.56723303)",4,9.738317278561965e-05,0.006483197350919529
268768023,"(664103.8105331899, 5105405.492901248)",4,9.686883639103439e-05,0.006403533962179267
10197652666,"(664104.5157112237, 5105398.495962137)",4,9.697122436487098e-05,0.0064423981859296
10197652643,"(664103.9667086685, 5105419.639786159)",4,9.669454761739354e-05,0.00637018907901401
10197652638,"(664105.2918683412, 5105438.9768584315)",4,9.649986686584506e-05,0.006342379396607924
268768025,"(664109.6984507381, 5105483.446155179)",4,9.605394753027491e-05,0.006314689798377129
10201647886,"(664131.6074582147, 5105521.7672919)",4,9.565110817288627e-05,0.006290595928187597
8993202899,"(664133.3058116346, 5105563.051130381)",4,9.543371591567107e-05,0.006271291830574769
268768029,"(664127.5028606605, 5105670.556547554)",4,9.482281220530783e-05,0.006464842598013248
268768030,"(664126.1758524129, 5105681.717436472)",6,9.468494494704614e-05,0.006470253183118815
268768089,"(664126.5123604846, 5105645.64690866)",6,9.51354095834013e-05,0.0067255974545707515
10304512850,"(664126.9361388952, 5105690.910496421)",4,9.452578356197802e-05,0.0001973186916556307
321468923,"(664088.2427279326, 5105750.984616925)",4,9.378405135682847e-05,0.006230637672890851
10201643405,"(664116.1738790529, 5105639.644829236)",4,9.504084313124544e-05,0.0007007183516932521
1255827390,"(664133.0508707727, 5105630.5446962705)",4,9.519146417132683e-05,0.006238130472281183
1521417422,"(664130.1395050894, 5105710.887024892)",6,9.417851148675394e-05,0.00014801167613328738
365499672,"(664048.8298326696, 5105798.042229743)",4,9.310830374336816e-05,0.006198670359132707
268768057,"(664019.7419356629, 5105833.645596944)",4,9.261259000942776e-05,0.006103754014391323
1784806796,"(664028.6336713342, 5105820.796434649)",4,9.27794976983209e-05,0.006135102781359761
10169321601,"(664011.3799910892, 5105860.562676175)",4,9.23154454831665e-05,0.006072708856469847
1784806794,"(664041.7112690217, 5105805.03477448)",4,9.300015553819308e-05,0.00616681859807154
