u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
9201719,2990689030,0,2.95362e+08,,,cycleway,,"LINESTRING (656777.5337785777 5081830.273520176, 656782.7000899459 5081821.2992055435, 656788.6593150395 5081824.562945656, 656791.109842903 5081825.314267845, 656793.0063835566 5081824.328373677, 656796.7475068509 5081821.955046513, 656805.7622902143 5081806.063142861, 656807.7522227947 5081802.922850194, 656811.7142596301 5081801.333340347, 656817.1418046325 5081801.059441081, 656824.4058088512 5081801.86596876)",65.197,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
9201719,2990699450,0,2.95362e+08,,,cycleway,,"LINESTRING (656777.5337785777 5081830.273520176, 656774.0901414377 5081836.234178393, 656784.7392696451 5081842.284817174, 656789.4766385754 5081845.651031714, 656792.8999812983 5081850.306944258, 656794.6190709841 5081855.40887002, 656794.694823659 5081860.391364565, 656793.7502958131 5081866.104005517, 656790.424082099 5081872.334444645, 656784.9230664955 5081875.819420355, 656775.8116679016 5081882.0368019575, 656767.1422478212 5081890.121983872, 656758.5548966277 5081898.9541173205)",95.569,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
258562270,7894980143,0,8.46214e+08,,,cycleway,,"LINESTRING (658354.9755845824 5083138.819197203, 658357.2061744549 5083136.608287618, 658346.8276191419 5083127.104122357, 658222.0082524326 5082998.873735784, 658221.358267508 5082997.267318716, 658221.4233059438 5082993.811436538, 658220.7276227749 5082991.258863491, 658219.096348577 5082989.160430023, 658216.776743104 5082987.867099317, 658214.1367191852 5082987.56615557, 658211.5863953363 5082988.3125510635, 658189.187080215 5082964.860281588)",246.771,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
262492159,1669791687,0,1.83419e+08,,,cycleway,,"LINESTRING (658310.6484340623 5083835.143235481, 658307.5752417401 5083835.097973262)",3.065,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
266373697,299698154,0,2.76258e+07,,,cycleway,,"LINESTRING (656411.0468737624 5083539.057445581, 656410.4298506753 5083547.190875535, 656409.9526142065 5083563.310101359, 656410.6509628411 5083582.371784968, 656411.9883957462 5083601.949901928)",63.013,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
266373697,305050487,0,3.56946e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656411.0468737624 5083539.057445581, 656412.8235052871 5083512.68750286, 656417.0910036695 5083486.369393622)",53.117,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
266373697,299698163,0,3.56946e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656411.0468737624 5083539.057445581, 656419.2189165846 5083564.678256141, 656422.7323776083 5083576.796037234)",39.517,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
269602309,6088087281,0,2.45027e+08,,,cycleway,,"LINESTRING (657935.5062875852 5083754.317153596, 657937.8889530716 5083755.867703832, 657950.8384722415 5083852.29785085, 657951.9485580253 5083855.038853724)",103.131,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
269680154,8455747655,0,2.77817e+07,,,cycleway,,"LINESTRING (656731.3561391046 5081942.946285757, 656745.9720401525 5081961.015075751, 656767.3439316696 5081987.982069228, 656767.7921344896 5081988.682692669)",58.432,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
269680176,6615816438,0,2.92096e+08,,,cycleway,,"LINESTRING (656924.1962809588 5082789.716067822, 656920.5457511107 5082787.922571972)",4.058,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
269680176,550506106,0,2.92096e+08,,,cycleway,,"LINESTRING (656924.1962809588 5082789.716067822, 656928.2424272951 5082791.830881467)",4.556,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375246,298375248,0,2.71913e+07,,,cycleway,,"LINESTRING (657676.1154351325 5083111.361408044, 657686.352645634 5083111.822301255, 657697.8863452395 5083112.59417765, 657699.3391535323 5083112.864656756, 657700.688260013 5083113.243668849, 657702.0300068867 5083113.91154778, 657703.1597043516 5083114.674081758)",27.476,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375246,417394605,0,3.16484e+07,,['Pista ciclabile Alexander Langer'],cycleway,,"LINESTRING (657676.1154351325 5083111.361408044, 657672.3125395345 5083109.163338813, 657669.6572449412 5083107.939487427, 657667.3015687038 5083107.145732378, 657578.8288561313 5083086.626873035)",100.364,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375248,298375246,0,2.71913e+07,,,cycleway,,"LINESTRING (657703.1597043516 5083114.674081758, 657702.0300068867 5083113.91154778, 657700.688260013 5083113.243668849, 657699.3391535323 5083112.864656756, 657697.8863452395 5083112.59417765, 657686.352645634 5083111.822301255, 657676.1154351325 5083111.361408044)",27.476,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375248,8455910830,0,9.10661e+08,,,cycleway,,"LINESTRING (657703.1597043516 5083114.674081758, 657705.9566890474 5083115.212275177, 657706.6114189883 5083115.41795307, 657707.13945222 5083115.720460246, 657707.3611921808 5083116.159690784, 657707.4576507828 5083116.640199277, 657707.7797776076 5083124.719684997, 657707.9021278967 5083126.012428034, 657708.345323765 5083126.901999457, 657709.1171244807 5083127.388597027)",16.409,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375290,298375314,0,2.71913e+07,,,cycleway,,"LINESTRING (656610.9947500934 5082009.284341007, 656492.2746625538 5082080.53548804, 656456.3384169914 5082102.251132317)",180.122,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375314,298375290,0,2.71913e+07,,,cycleway,,"LINESTRING (656456.3384169914 5082102.251132317, 656492.2746625538 5082080.53548804, 656610.9947500934 5082009.284341007)",180.122,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375314,305051968,0,"[ 495225656, 495225657, 69073293 ]",,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656456.3384169914 5082102.251132317, 656451.0974740367 5082099.761832771, 656445.8882475065 5082096.017080675, 656436.1649854161 5082081.296654249, 656383.9783153923 5081959.933530598, 656328.9222310083 5081840.788699885, 656315.1067860201 5081812.179725995, 656285.7066725389 5081741.0428379495, 656276.6011574173 5081719.345519014, 656269.2397126245 5081707.931269336, 656263.2979799493 5081698.420561821, 656256.3185733415 5081682.635751268, 656237.9048340534 5081630.942616318, 656222.5425042335 5081587.575568187, 656205.1624175062 5081541.678520067, 656185.7641394265 5081499.732866318, 656168.6881920008 5081469.163256073, 656147.8372658012 5081434.296187107, 656116.2201664584 5081392.720895109, 656089.4499951097 5081360.962215307, 656067.6351400221 5081338.733755344, 656036.7632120627 5081311.930334373, 656021.8425531108 5081298.725103164, 655972.1208568101 5081262.36439415, 655919.6290810192 5081233.282893978, 655870.4351697013 5081211.088622878, 655856.4933812835 5081206.490982279, 655817.5310750548 5081194.348932364, 655779.4266618139 5081184.529983864, 655731.8562864544 5081174.028570337)",1243.203,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
298375314,706274746,0,6.90733e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656456.3384169914 5082102.251132317, 656460.542510917 5082105.514684809, 656520.6448992505 5082220.508366484, 656549.8327930742 5082276.488364547, 656563.7465957728 5082302.654659327, 656579.5419794121 5082329.335504903, 656587.4931339346 5082345.011941278, 656593.0431315454 5082357.0701077515, 656593.985257037 5082360.040033848, 656594.1306559013 5082369.949270664, 656595.1682590949 5082376.512516304, 656612.7216443418 5082417.179091251, 656639.001592175 5082467.405086573, 656652.8382336649 5082493.825376549, 656708.6029315357 5082598.583640607, 656739.6324264042 5082658.046623524, 656755.8217601819 5082684.126535069)",656.456,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
299698153,2521078261,0,9.12912e+08,,,cycleway,,"LINESTRING (656420.4414400385 5083643.786934532, 656419.4560382023 5083653.901062267)",10.167,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
299698154,266373697,0,2.76258e+07,,,cycleway,,"LINESTRING (656411.9883957462 5083601.949901928, 656410.6509628411 5083582.371784968, 656409.9526142065 5083563.310101359, 656410.4298506753 5083547.190875535, 656411.0468737624 5083539.057445581)",63.013,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
299698163,266373697,0,3.56946e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656422.7323776083 5083576.796037234, 656419.2189165846 5083564.678256141, 656411.0468737624 5083539.057445581)",39.517,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
299698163,2521078254,0,"[ 99876816, 35694573, 35694574 ]",,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656422.7323776083 5083576.796037234, 656425.9969739304 5083594.766380054, 656429.2740164129 5083614.393527442, 656429.6197474638 5083623.751966552, 656429.3465832897 5083635.1737094605, 656428.209460601 5083653.132858772, 656427.1108912827 5083683.388785285, 656426.7259552131 5083686.0249879565, 656425.9145793678 5083688.639294798)",112.677,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
299806481,8447541924,0,3.27232e+07,,,cycleway,,"LINESTRING (656538.3093622348 5083250.19947764, 656556.9565204261 5083222.043881617)",33.757,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305050487,417395976,0,3.56946e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656417.0910036695 5083486.369393622, 656421.2093568103 5083465.339379451, 656430.577403406 5083432.89111312, 656444.6413510748 5083395.580974557, 656449.9280656744 5083385.464400509)",106.515,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305050487,266373697,0,3.56946e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656417.0910036695 5083486.369393622, 656412.8235052871 5083512.68750286, 656411.0468737624 5083539.057445581)",53.117,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305051244,8450265501,0,4.26536e+07,,,cycleway,,"LINESTRING (656756.1479983813 5082728.893333647, 656763.8147409039 5082733.990230899, 656797.3386368749 5082759.297457062, 656829.4950707499 5082781.257257187, 656842.4874467724 5082789.757687497)",105.492,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305051244,8450199348,0,4.26536e+07,,,cycleway,,"LINESTRING (656756.1479983813 5082728.893333647, 656751.6747343306 5082727.390395402, 656748.2926448554 5082727.871746183, 656745.3274978877 5082728.75276351, 656743.4632789318 5082730.0062951865, 656742.803629631 5082730.9123352375)",14.563,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305051968,8435949314,0,"[ 495225656, 70287976, 27781700, 27781701 ]",,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (655731.8562864544 5081174.028570337, 655692.3094155035 5081171.222237001, 655613.1138634627 5081165.641125703, 655601.7264945498 5081164.46565721, 655559.5178455252 5081158.169197714, 655550.0808031387 5081155.7198580885, 655540.7600015227 5081152.66200439, 655519.873250313 5081145.022491629, 655508.988274849 5081141.158323501, 655502.6693192613 5081137.942436242, 655490.7383129084 5081131.194911451, 655459.2303328781 5081111.960527058, 655452.544564516 5081106.956730936, 655414.1389786273 5081069.172709408, 655382.1313890207 5081021.844116056, 655332.678819106 5080933.022348109, 655298.1604871273 5080871.779261584, 655252.4468670624 5080792.034710953, 655214.539264228 5080724.948529825, 655209.1311592563 5080714.496265007, 655208.8283781955 5080712.32082526, 655209.6668950196 5080710.474145678, 655235.2921151195 5080700.188047703, 655237.4532570366 5080698.563508512, 655238.7810859411 5080696.717977385, 655239.154011409 5080693.614507202, 655240.8167462518 5080676.235524867, 655240.6771162287 5080672.819045611, 655240.2269599177 5080669.706066087, 655238.9178595018 5080664.915098846, 655236.995811791 5080660.0976545615, 655232.6841636472 5080651.762881317, 655217.2126401621 5080628.173613254, 655213.0745407111 5080624.690302181, 655208.1084000856 5080620.774911549, 655205.1138648574 5080617.2202032525)",883.345,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305051968,298375314,0,"[ 495225656, 495225657, 69073293 ]",,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (655731.8562864544 5081174.028570337, 655779.4266618139 5081184.529983864, 655817.5310750548 5081194.348932364, 655856.4933812835 5081206.490982279, 655870.4351697013 5081211.088622878, 655919.6290810192 5081233.282893978, 655972.1208568101 5081262.36439415, 656021.8425531108 5081298.725103164, 656036.7632120627 5081311.930334373, 656067.6351400221 5081338.733755344, 656089.4499951097 5081360.962215307, 656116.2201664584 5081392.720895109, 656147.8372658012 5081434.296187107, 656168.6881920008 5081469.163256073, 656185.7641394265 5081499.732866318, 656205.1624175062 5081541.678520067, 656222.5425042335 5081587.575568187, 656237.9048340534 5081630.942616318, 656256.3185733415 5081682.635751268, 656263.2979799493 5081698.420561821, 656269.2397126245 5081707.931269336, 656276.6011574173 5081719.345519014, 656285.7066725389 5081741.0428379495, 656315.1067860201 5081812.179725995, 656328.9222310083 5081840.788699885, 656383.9783153923 5081959.933530598, 656436.1649854161 5082081.296654249, 656445.8882475065 5082096.017080675, 656451.0974740367 5082099.761832771, 656456.3384169914 5082102.251132317)",1243.203,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
305053074,8435949314,0,9.71416e+08,,,cycleway,,"LINESTRING (655196.8179569615 5080618.47983151, 655198.9357869845 5080617.654631144, 655201.3449692971 5080616.981254401, 655205.1138648574 5080617.2202032525)",8.529,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306243669,7084277387,0,4.26536e+07,,,cycleway,,"LINESTRING (656900.8047556563 5082830.324198279, 656897.5006417672 5082826.50501336)",5.045,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306243669,306399088,0,6.90733e+07,,,cycleway,,"LINESTRING (656900.8047556563 5082830.324198279, 656905.2817927153 5082830.448789421)",4.466,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306243675,6615816438,0,7.04461e+08,,,cycleway,,"LINESTRING (656914.7842942392 5082788.843801176, 656920.5457511107 5082787.922571972)",5.819,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306243675,706274746,0,6.90733e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656914.7842942392 5082788.843801176, 656910.9181469402 5082789.123797175, 656854.673729899 5082759.893872968, 656833.9585146448 5082746.672991695, 656810.1305310014 5082728.815212723, 656755.8217601819 5082684.126535069)",191.6,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306399081,616825533,0,3.12876e+07,,['Ciclabile manifattura'],cycleway,,"LINESTRING (657175.2482756249 5082948.593688014, 657168.1217646745 5082963.22113936, 657165.9203661897 5082968.579427166, 657128.0013886581 5083049.529886888, 657064.8181725352 5083184.648248996, 657055.5430336732 5083194.318512426)",273.999,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306399081,8458047451,0,3.16484e+07,,['Pista ciclabile Alexander Langer'],cycleway,,"LINESTRING (657175.2482756249 5082948.593688014, 657195.6242108437 5082957.693723707, 657201.172116268 5082959.980270852, 657226.242602966 5082971.945633139, 657272.0226511429 5082993.0087581035, 657317.8103056385 5083013.761142506, 657355.4091079349 5083027.679722852, 657390.5489222659 5083039.668287891, 657572.6644880908 5083085.080269072)",420.646,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306399081,6615816432,0,3.16484e+07,,['Pista ciclabile Alexander Langer'],cycleway,,"LINESTRING (657175.2482756249 5082948.593688014, 657167.092174219 5082947.197041772, 657155.9067565028 5082945.845790534, 657152.0873773105 5082945.20407417, 657147.4049924605 5082943.995698672, 657094.7326912915 5082920.657433155, 657086.3397426931 5082916.35324269, 657077.3735283501 5082910.46696387, 657062.6232730225 5082896.907461638, 657058.319317741 5082893.941090797, 657051.1314479117 5082889.878756326, 657036.1491911898 5082882.7059416985, 657033.9471406514 5082881.971919906, 657031.2223786988 5082881.335813363, 657017.0351393877 5082880.164374312, 657011.8900969808 5082879.744822543, 657006.998000141 5082878.842525034, 657003.5057286491 5082877.853442762, 656986.8688835604 5082870.094035245, 656983.3078484151 5082867.835837944, 656980.9457348993 5082865.452402144, 656972.8904361073 5082855.175777752, 656968.8660387509 5082852.2054441655, 656963.1394616821 5082849.303127333, 656923.1977003939 5082830.947383092, 656922.196705421 5082830.922008967, 656909.4492885391 5082830.532185764)",296.746,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306399081,349046640,0,"[ 910647040, 31726445, 910647039 ]",,,cycleway,,"LINESTRING (657175.2482756249 5082948.593688014, 657176.0101071969 5082946.723071179, 657187.5523374189 5082919.956361876, 657188.4830506509 5082917.856568932)",33.468,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306399088,6615816432,0,6.90733e+07,,,cycleway,,"LINESTRING (656905.2817927153 5082830.448789421, 656909.4492885391 5082830.532185764)",4.157,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
306399088,306243669,0,6.90733e+07,,,cycleway,,"LINESTRING (656905.2817927153 5082830.448789421, 656900.8047556563 5082830.324198279)",4.466,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
320235959,8441824437,0,4.84723e+08,,,cycleway,,"LINESTRING (655410.9261175718 5079639.119055636, 655410.9773136564 5079646.680031109)",7.565,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
349046640,6615816402,0,3.14081e+07,,,cycleway,,"LINESTRING (657188.4830506509 5082917.856568932, 657191.0604677657 5082912.063139411, 657192.9303560376 5082905.6958736675, 657194.1344771864 5082899.5562854335, 657194.1233049788 5082892.351917557, 657194.2743840195 5082886.708107763, 657195.1919792473 5082883.596297839, 657196.0833374227 5082881.517741249, 657199.8472928866 5082877.310882983, 657244.4904926675 5082854.2087440565, 657249.6925675258 5082850.549844908, 657253.8706614699 5082846.242362666, 657324.130276511 5082741.85613909)",231.529,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
349046640,306399081,0,"[ 910647040, 31726445, 910647039 ]",,,cycleway,,"LINESTRING (657188.4830506509 5082917.856568932, 657187.5523374189 5082919.956361876, 657176.0101071969 5082946.723071179, 657175.2482756249 5082948.593688014)",33.468,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
349990575,6615816402,0,3.14081e+07,,,cycleway,,"LINESTRING (657325.7591950378 5082737.339391867, 657324.130276511 5082741.85613909)",4.802,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
354618506,1619130413,0,3.16828e+07,,,cycleway,,"LINESTRING (657819.1381827709 5083140.776555663, 657781.2674218335 5083133.018339219)",38.555,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
354618506,528238959,0,"[ 910838232, 910838233, 42324778, 31682796 ]",,,cycleway,,"LINESTRING (657819.1381827709 5083140.776555663, 657819.759454146 5083138.335433979, 657826.0080073511 5083111.301409772, 657826.397575102 5083109.42137203, 657830.1783998637 5083110.351583649)",36.081,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
368219461,8447541919,0,3.27232e+07,,,cycleway,,"LINESTRING (656568.806759902 5083208.758200208, 656565.3871204146 5083210.428245833, 656564.8684424809 5083210.982111904, 656558.111040927 5083220.294304655)",16.056,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417394602,8458047464,0,3.9774e+07,,,cycleway,,"LINESTRING (657520.7221391088 5083213.47662801, 657522.3185853545 5083212.98361786)",1.667,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417394605,8458047451,0,3.16484e+07,,['Pista ciclabile Alexander Langer'],cycleway,,"LINESTRING (657578.8288561313 5083086.626873035, 657572.6644880908 5083085.080269072)",6.339,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417394605,298375246,0,3.16484e+07,,['Pista ciclabile Alexander Langer'],cycleway,,"LINESTRING (657578.8288561313 5083086.626873035, 657667.3015687038 5083107.145732378, 657669.6572449412 5083107.939487427, 657672.3125395345 5083109.163338813, 657676.1154351325 5083111.361408044)",100.364,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417394605,8458047445,0,3.9774e+07,,,cycleway,,"LINESTRING (657578.8288561313 5083086.626873035, 657564.4714316861 5083140.659081171, 657554.4529871063 5083178.58139595, 657550.4907442325 5083185.084309374, 657548.9401578682 5083190.181104661, 657547.9149379398 5083195.380211873, 657547.5201751518 5083198.382993296, 657547.2319380263 5083201.166137086, 657546.685013115 5083203.131122671, 657545.5098760453 5083205.069001269, 657543.96007046 5083206.47482371, 657533.6031936809 5083209.501992069)",136.395,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417395976,305050487,0,3.56946e+07,,"[""Pista Ciclabile Valle dell'Adige""]",cycleway,,"LINESTRING (656449.9280656744 5083385.464400509, 656444.6413510748 5083395.580974557, 656430.577403406 5083432.89111312, 656421.2093568103 5083465.339379451, 656417.0910036695 5083486.369393622)",106.515,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417894612,9432916125,0,2.48583e+07,,,cycleway,,"LINESTRING (657242.621918469 5084463.532034859, 657278.8382397913 5084484.7641132185)",41.898,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
417894612,9432916128,0,2.48583e+07,,,cycleway,,"LINESTRING (657242.621918469 5084463.532034859, 657224.214783408 5084456.582799181, 657206.3314265442 5084459.874978376)",37.764,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
489881660,489881704,0,4.04503e+07,,,cycleway,,"LINESTRING (657953.5872329904 5085398.10285518, 657961.1395471115 5085415.716886853, 657968.750542094 5085428.296186789, 658008.4514853528 5085485.075785152, 658023.0994255375 5085503.827282694)",126.873,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
489881704,489881660,0,4.04503e+07,,,cycleway,,"LINESTRING (658023.0994255375 5085503.827282694, 658008.4514853528 5085485.075785152, 657968.750542094 5085428.296186789, 657961.1395471115 5085415.716886853, 657953.5872329904 5085398.10285518)",126.873,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238959,8458574996,0,4.23248e+07,,,cycleway,,"LINESTRING (657830.1783998637 5083110.351583649, 657863.8815850479 5083118.648620579, 657885.580066141 5083123.938085154)",56.895,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238959,354618506,0,"[ 910838232, 910838233, 42324778, 31682796 ]",,,cycleway,,"LINESTRING (657830.1783998637 5083110.351583649, 657826.397575102 5083109.42137203, 657826.0080073511 5083111.301409772, 657819.759454146 5083138.335433979, 657819.1381827709 5083140.776555663)",36.081,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238967,528238974,0,4.23248e+07,,,cycleway,,"LINESTRING (658152.9911757688 5083209.69892717, 658187.2691235124 5083224.638491858, 658211.5470544872 5083237.432666389, 658248.9887549116 5083258.290150168, 658272.3541390765 5083272.450935314, 658335.6640137744 5083313.103738874, 658348.632677287 5083321.806998719, 658356.9831634776 5083327.112462148)",235.292,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238967,8458574996,0,4.23248e+07,,,cycleway,,"LINESTRING (658152.9911757688 5083209.69892717, 658072.4185540355 5083178.49069532, 658028.361315393 5083162.168134826, 657951.0242667795 5083139.2155009145, 657922.9781745465 5083132.874454261, 657885.580066141 5083123.938085154)",280.568,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238974,528238985,0,4.23248e+07,,,cycleway,,"LINESTRING (658356.9831634776 5083327.112462148, 658369.0272367512 5083337.659857089, 658396.6816468599 5083357.133888078, 658413.1183413296 5083371.996216315, 658436.1324155673 5083392.87477765, 658461.821723672 5083412.665700159, 658490.6500082429 5083431.147424254, 658516.209279998 5083445.999071555, 658534.5049564742 5083450.403282364, 658553.4173742732 5083451.643729744, 658583.5642534851 5083448.947407197)",266.824,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238974,528238967,0,4.23248e+07,,,cycleway,,"LINESTRING (658356.9831634776 5083327.112462148, 658348.632677287 5083321.806998719, 658335.6640137744 5083313.103738874, 658272.3541390765 5083272.450935314, 658248.9887549116 5083258.290150168, 658211.5470544872 5083237.432666389, 658187.2691235124 5083224.638491858, 658152.9911757688 5083209.69892717)",235.292,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238985,806852761,0,4.23248e+07,,,cycleway,,"LINESTRING (658583.5642534851 5083448.947407197, 658584.2181143281 5083444.639434402)",4.359,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238985,528238974,0,4.23248e+07,,,cycleway,,"LINESTRING (658583.5642534851 5083448.947407197, 658553.4173742732 5083451.643729744, 658534.5049564742 5083450.403282364, 658516.209279998 5083445.999071555, 658490.6500082429 5083431.147424254, 658461.821723672 5083412.665700159, 658436.1324155673 5083392.87477765, 658413.1183413296 5083371.996216315, 658396.6816468599 5083357.133888078, 658369.0272367512 5083337.659857089, 658356.9831634776 5083327.112462148)",266.824,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238985,528238987,0,"[ 42324779, 42324780 ]",,,cycleway,,"LINESTRING (658583.5642534851 5083448.947407197, 658591.0305369943 5083479.656384514, 658594.6177990155 5083486.0074841175)",38.905,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
528238987,528238985,0,"[ 42324779, 42324780 ]",,,cycleway,,"LINESTRING (658594.6177990155 5083486.0074841175, 658591.0305369943 5083479.656384514, 658583.5642534851 5083448.947407197)",38.905,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
550506106,269680176,0,2.92096e+08,,,cycleway,,"LINESTRING (656928.2424272951 5082791.830881467, 656924.1962809588 5082789.716067822)",4.556,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
